,dt,open,close,high,low,vol
0,2023-08-24 21:31:00,238.66,238.235,244.0,237.6,2961422
1,2023-08-24 21:32:00,238.46,237.46,238.46,237.46,481584
2,2023-08-24 21:33:00,237.26,236.4,237.26,236.4,594047
3,2023-08-24 21:34:00,236.64,235.766,236.64,235.766,564264
4,2023-08-24 21:35:00,235.52,235.61,235.974,235.52,616921
5,2023-08-24 21:36:00,235.505,234.93,235.978,234.93,685740
6,2023-08-24 21:37:00,234.92,234.01,234.92,234.01,718026
7,2023-08-24 21:38:00,234.164,233.48,234.39,233.48,718771
8,2023-08-24 21:39:00,233.724,234.163,234.28,233.724,639528
9,2023-08-24 21:40:00,234.05,234.0,234.27,233.887,574607
10,2023-08-24 21:41:00,234.25,234.12,234.42,234.12,500397
11,2023-08-24 21:42:00,234.149,234.0,234.48,234.0,580325
12,2023-08-24 21:43:00,233.93,233.415,233.93,233.415,469632
13,2023-08-24 21:44:00,233.395,233.329,233.72,233.329,498176
14,2023-08-24 21:45:00,233.089,233.16,233.51,233.089,362089
15,2023-08-24 21:46:00,233.18,232.7,233.213,232.7,546665
16,2023-08-24 21:47:00,232.701,232.71,232.79,232.57,550402
17,2023-08-24 21:48:00,232.867,233.252,233.4,232.867,613862
18,2023-08-24 21:49:00,233.17,233.521,233.521,232.985,282545
19,2023-08-24 21:50:00,233.818,232.881,233.818,232.881,495705
20,2023-08-24 21:51:00,232.875,232.86,233.05,232.86,378720
21,2023-08-24 21:52:00,233.308,233.559,233.83,233.308,544212
22,2023-08-24 21:53:00,233.68,233.19,233.68,233.03,438120
23,2023-08-24 21:54:00,233.355,233.502,233.61,233.333,325011
24,2023-08-24 21:55:00,233.43,233.87,233.87,233.43,330229
25,2023-08-24 21:56:00,233.85,233.42,233.85,233.42,382734
26,2023-08-24 21:57:00,233.41,233.62,233.65,233.41,347207
27,2023-08-24 21:58:00,233.4,233.68,233.68,233.4,351770
28,2023-08-24 21:59:00,233.67,233.45,233.67,233.42,284081
29,2023-08-24 22:00:00,233.31,233.3,233.31,233.02,463280
30,2023-08-24 22:01:00,233.46,233.64,233.64,233.46,333916
31,2023-08-24 22:02:00,233.335,232.553,233.335,232.501,553436
32,2023-08-24 22:03:00,232.64,232.558,232.665,232.51,458460
33,2023-08-24 22:04:00,232.52,232.04,232.52,232.04,562952
34,2023-08-24 22:05:00,232.276,232.68,232.68,232.276,483120
35,2023-08-24 22:06:00,232.74,232.807,232.86,232.642,373592
36,2023-08-24 22:07:00,232.913,232.49,233.105,232.49,370536
37,2023-08-24 22:08:00,232.54,232.229,232.54,232.229,297616
38,2023-08-24 22:09:00,232.084,231.456,232.084,231.405,588738
39,2023-08-24 22:10:00,231.37,231.45,231.74,231.37,418122
40,2023-08-24 22:11:00,231.21,230.652,231.21,230.63,635272
41,2023-08-24 22:12:00,230.652,230.179,230.689,230.1,729894
42,2023-08-24 22:13:00,230.31,230.67,230.68,230.144,525318
43,2023-08-24 22:14:00,230.66,230.34,230.739,230.32,485050
44,2023-08-24 22:15:00,230.33,230.97,230.97,230.33,519450
45,2023-08-24 22:16:00,230.48,230.66,230.749,230.48,311258
46,2023-08-24 22:17:00,230.81,230.44,230.82,230.43,301318
47,2023-08-24 22:18:00,230.53,230.57,230.61,230.464,261664
48,2023-08-24 22:19:00,230.514,230.168,230.514,230.168,314872
49,2023-08-24 22:20:00,229.85,230.044,230.15,229.78,747646
50,2023-08-24 22:21:00,230.105,230.7,230.775,230.08,461222
51,2023-08-24 22:22:00,230.698,230.75,230.787,230.46,312378
52,2023-08-24 22:23:00,230.81,230.471,230.815,230.471,262978
53,2023-08-24 22:24:00,230.53,230.55,230.582,230.425,239812
54,2023-08-24 22:25:00,230.551,229.97,230.551,229.97,329420
55,2023-08-24 22:26:00,229.87,229.911,230.088,229.87,390276
56,2023-08-24 22:27:00,229.765,229.48,229.765,229.48,496800
57,2023-08-24 22:28:00,229.504,229.912,230.1,229.46,546248
58,2023-08-24 22:29:00,229.57,229.5,229.61,229.44,303968
59,2023-08-24 22:30:00,229.44,229.27,229.604,229.27,338876
60,2023-08-24 22:31:00,228.797,228.88,228.98,228.67,722044
61,2023-08-24 22:32:00,228.74,228.953,228.953,228.71,418228
62,2023-08-24 22:33:00,229.055,229.02,229.055,228.716,328444
63,2023-08-24 22:34:00,228.94,228.41,228.98,228.41,373256
64,2023-08-24 22:35:00,228.45,228.795,228.85,228.385,425140
65,2023-08-24 22:36:00,228.81,228.74,228.81,228.675,242294
66,2023-08-24 22:37:00,228.775,229.306,229.306,228.775,303422
67,2023-08-24 22:38:00,229.2,229.541,229.59,229.2,429324
68,2023-08-24 22:39:00,229.55,229.89,229.919,229.55,319216
69,2023-08-24 22:40:00,229.965,230.18,230.27,229.965,453000
70,2023-08-24 22:41:00,230.31,229.9,230.31,229.9,322848
71,2023-08-24 22:42:00,230.0,230.1,230.1,229.85,298812
72,2023-08-24 22:43:00,230.02,229.42,230.02,229.42,320264
73,2023-08-24 22:44:00,229.36,228.63,229.36,228.63,408076
74,2023-08-24 22:45:00,228.825,229.29,229.29,228.825,322712
75,2023-08-24 22:46:00,229.25,229.31,229.31,229.18,251508
76,2023-08-24 22:47:00,229.46,229.755,229.755,229.29,232900
77,2023-08-24 22:48:00,229.76,229.76,229.978,229.747,290144
78,2023-08-24 22:49:00,230.08,229.98,230.08,229.79,334260
79,2023-08-24 22:50:00,230.0,230.17,230.17,229.931,336784
80,2023-08-24 22:51:00,230.26,230.54,230.54,230.12,465224
81,2023-08-24 22:52:00,230.84,230.94,231.11,230.83,549360
82,2023-08-24 22:53:00,230.915,230.52,230.915,230.52,267380
83,2023-08-24 22:54:00,230.62,230.87,230.87,230.44,281964
84,2023-08-24 22:55:00,230.75,230.755,230.82,230.53,256256
85,2023-08-24 22:56:00,230.58,230.979,230.979,230.58,260636
86,2023-08-24 22:57:00,231.13,231.544,231.544,231.13,376872
87,2023-08-24 22:58:00,231.564,231.177,231.564,231.13,396480
88,2023-08-24 22:59:00,231.02,230.32,231.02,230.32,333656
89,2023-08-24 23:00:00,230.13,230.341,230.507,230.121,298304
90,2023-08-24 23:01:00,230.173,229.63,230.173,229.45,411236
91,2023-08-24 23:02:00,229.675,229.68,229.93,229.675,281164
92,2023-08-24 23:03:00,229.844,229.75,229.865,229.75,170712
93,2023-08-24 23:04:00,230.099,230.4,230.4,230.07,287956
94,2023-08-24 23:05:00,230.625,230.43,230.64,230.43,289992
95,2023-08-24 23:06:00,230.36,230.188,230.62,230.188,265656
96,2023-08-24 23:07:00,230.04,229.395,230.04,229.395,294976
97,2023-08-24 23:08:00,229.322,229.8,229.8,229.322,315984
98,2023-08-24 23:09:00,229.844,229.763,230.0,229.73,216316
99,2023-08-24 23:10:00,229.9,230.26,230.275,229.9,212488
100,2023-08-24 23:11:00,230.17,229.973,230.435,229.973,282732
101,2023-08-24 23:12:00,230.03,230.345,230.512,230.03,282592
102,2023-08-24 23:13:00,230.26,230.19,230.37,230.15,222588
103,2023-08-24 23:14:00,230.03,229.8,230.08,229.8,288788
104,2023-08-24 23:15:00,230.183,230.294,230.525,230.183,373016
105,2023-08-24 23:16:00,230.39,230.69,230.69,230.39,294884
106,2023-08-24 23:17:00,230.717,230.92,230.92,230.6,225680
107,2023-08-24 23:18:00,230.88,230.37,230.88,230.37,242588
108,2023-08-24 23:19:00,230.59,230.34,230.59,230.34,163268
109,2023-08-24 23:20:00,230.38,230.7,230.731,230.38,277880
110,2023-08-24 23:21:00,230.66,230.62,230.696,230.58,178736
111,2023-08-24 23:22:00,230.55,230.63,230.79,230.55,254864
112,2023-08-24 23:23:00,230.48,230.295,230.712,230.23,283308
113,2023-08-24 23:24:00,230.356,230.386,230.44,230.25,208780
114,2023-08-24 23:25:00,230.332,230.55,230.695,230.332,171932
115,2023-08-24 23:26:00,230.73,230.725,230.865,230.725,281732
116,2023-08-24 23:27:00,230.65,230.75,230.75,230.162,278028
117,2023-08-24 23:28:00,231.06,231.1,231.1,230.83,379392
118,2023-08-24 23:29:00,231.095,231.164,231.164,231.065,224260
119,2023-08-24 23:30:00,230.96,231.08,231.11,230.795,257800
120,2023-08-24 23:31:00,230.915,230.654,230.915,230.636,205524
121,2023-08-24 23:32:00,230.905,230.71,230.905,230.71,231372
122,2023-08-24 23:33:00,230.68,230.585,230.725,230.55,216316
123,2023-08-24 23:34:00,230.66,230.87,230.87,230.66,162340
