,dt,open,close,high,low,vol
0,2023-08-01 21:31:00,266.26,265.68,267.5,264.92,1881707
1,2023-08-01 21:32:00,265.215,264.63,265.215,264.62,521568
2,2023-08-01 21:33:00,264.804,264.38,264.804,264.3,422060
3,2023-08-01 21:34:00,264.315,264.084,264.45,264.03,637066
4,2023-08-01 21:35:00,264.28,263.953,264.42,263.953,541299
5,2023-08-01 21:36:00,264.18,264.01,264.26,263.9,463719
6,2023-08-01 21:37:00,263.992,264.2,264.25,263.992,384914
7,2023-08-01 21:38:00,264.32,264.205,264.63,264.076,543233
8,2023-08-01 21:39:00,264.31,264.45,264.45,264.31,350524
9,2023-08-01 21:40:00,264.375,264.35,264.403,264.243,306248
10,2023-08-01 21:41:00,264.13,264.64,264.75,264.13,611450
11,2023-08-01 21:42:00,264.7,264.619,264.7,264.474,281121
12,2023-08-01 21:43:00,264.696,264.67,264.696,264.47,343377
13,2023-08-01 21:44:00,264.595,264.53,264.8,264.53,287602
14,2023-08-01 21:45:00,264.605,264.41,264.7,264.24,365955
15,2023-08-01 21:46:00,264.45,264.081,264.45,264.081,347734
16,2023-08-01 21:47:00,263.935,263.315,263.935,263.315,669293
17,2023-08-01 21:48:00,263.33,263.245,263.42,263.245,347323
18,2023-08-01 21:49:00,263.19,262.884,263.19,262.874,633305
19,2023-08-01 21:50:00,263.001,262.8,263.001,262.8,391888
20,2023-08-01 21:51:00,262.778,263.115,263.115,262.56,604066
21,2023-08-01 21:52:00,263.04,262.939,263.04,262.85,276226
22,2023-08-01 21:53:00,262.85,262.93,263.1,262.85,302360
23,2023-08-01 21:54:00,263.07,262.4,263.07,262.395,479763
24,2023-08-01 21:55:00,262.41,262.79,262.79,262.41,367561
25,2023-08-01 21:56:00,262.96,262.56,263.02,262.56,404941
26,2023-08-01 21:57:00,262.574,262.775,262.795,262.574,317810
27,2023-08-01 21:58:00,262.96,262.49,262.96,262.49,470732
28,2023-08-01 21:59:00,262.356,262.76,262.76,262.356,516085
29,2023-08-01 22:00:00,262.82,262.89,262.89,262.725,244657
