,dt,open,close,high,low,vol
0,2023-07-18 21:31:00,290.15,288.788,291.7,288.36,3682124
1,2023-07-18 21:32:00,288.915,289.01,289.346,288.915,639691
2,2023-07-18 21:33:00,288.878,287.85,288.878,287.85,807844
3,2023-07-18 21:34:00,287.59,287.21,287.59,287.11,773147
4,2023-07-18 21:35:00,287.254,287.58,287.882,287.254,688359
5,2023-07-18 21:36:00,287.658,287.968,287.969,287.51,596673
6,2023-07-18 21:37:00,288.38,287.994,288.38,287.95,734521
7,2023-07-18 21:38:00,287.86,286.94,287.86,286.94,675207
8,2023-07-18 21:39:00,286.96,287.495,287.613,286.96,715073
9,2023-07-18 21:40:00,287.42,287.48,287.74,287.42,442857
10,2023-07-18 21:41:00,287.47,288.075,288.3,287.47,718557
11,2023-07-18 21:42:00,288.24,288.85,288.85,288.24,692067
12,2023-07-18 21:43:00,288.865,288.55,288.935,288.394,683482
13,2023-07-18 21:44:00,288.58,288.43,288.63,288.126,542023
14,2023-07-18 21:45:00,288.72,288.775,288.815,288.675,512457
15,2023-07-18 21:46:00,289.23,289.453,289.505,289.17,701815
16,2023-07-18 21:47:00,289.42,289.19,289.42,289.152,354873
17,2023-07-18 21:48:00,289.67,289.59,289.67,289.505,524930
18,2023-07-18 21:49:00,289.55,289.451,289.67,289.385,418562
19,2023-07-18 21:50:00,289.56,288.6,289.56,288.6,606198
20,2023-07-18 21:51:00,288.506,287.695,288.506,287.679,720646
21,2023-07-18 21:52:00,287.858,287.54,287.89,287.54,582280
22,2023-07-18 21:53:00,287.67,287.897,287.96,287.67,504998
23,2023-07-18 21:54:00,287.714,288.047,288.337,287.59,542132
24,2023-07-18 21:55:00,288.05,288.32,288.36,287.9,365312
25,2023-07-18 21:56:00,288.1,288.08,288.235,288.002,279002
26,2023-07-18 21:57:00,288.02,287.8,288.156,287.8,328790
27,2023-07-18 21:58:00,287.63,288.31,288.392,287.63,523702
28,2023-07-18 21:59:00,288.48,288.53,288.716,288.442,380766
29,2023-07-18 22:00:00,288.42,288.83,288.87,288.42,458518
30,2023-07-18 22:01:00,289.04,289.088,289.088,288.92,378308
31,2023-07-18 22:02:00,289.15,288.76,289.15,288.76,374100
32,2023-07-18 22:03:00,288.71,288.73,288.76,288.67,247142
33,2023-07-18 22:04:00,288.73,288.4,288.735,288.4,349098
34,2023-07-18 22:05:00,288.288,288.162,288.288,288.02,420334
35,2023-07-18 22:06:00,288.178,287.95,288.26,287.95,428254
36,2023-07-18 22:07:00,288.175,288.05,288.324,288.05,337186
37,2023-07-18 22:08:00,288.14,287.6,288.14,287.6,470970
38,2023-07-18 22:09:00,287.736,288.13,288.17,287.736,343870
39,2023-07-18 22:10:00,288.167,288.08,288.275,288.021,273626
40,2023-07-18 22:11:00,287.996,288.236,288.278,287.996,260572
41,2023-07-18 22:12:00,288.14,288.69,288.78,288.14,554412
42,2023-07-18 22:13:00,288.46,288.39,288.48,288.28,298186
43,2023-07-18 22:14:00,288.37,287.81,288.37,287.81,422762
44,2023-07-18 22:15:00,287.62,287.73,287.787,287.62,382222
45,2023-07-18 22:16:00,287.96,287.757,287.96,287.757,246324
46,2023-07-18 22:17:00,287.98,287.75,287.98,287.635,398376
47,2023-07-18 22:18:00,287.85,287.97,287.99,287.78,273856
48,2023-07-18 22:19:00,287.935,287.655,287.935,287.35,619860
49,2023-07-18 22:20:00,287.63,287.37,287.63,287.221,456144
50,2023-07-18 22:21:00,287.29,287.323,287.38,287.25,355516
51,2023-07-18 22:22:00,287.24,287.73,287.73,287.18,503996
52,2023-07-18 22:23:00,287.72,287.47,287.73,287.373,343284
53,2023-07-18 22:24:00,287.47,287.5,287.568,287.47,214804
54,2023-07-18 22:25:00,287.23,286.945,287.23,286.945,636640
55,2023-07-18 22:26:00,286.949,286.42,286.99,286.42,634208
56,2023-07-18 22:27:00,286.34,286.615,286.645,286.34,484126
57,2023-07-18 22:28:00,286.66,286.779,286.779,286.6,239746
58,2023-07-18 22:29:00,286.85,286.782,286.94,286.744,281434
59,2023-07-18 22:30:00,286.79,286.58,286.826,286.551,291730
60,2023-07-18 22:31:00,286.435,286.541,286.59,286.346,500020
61,2023-07-18 22:32:00,286.34,286.06,286.34,286.06,432060
62,2023-07-18 22:33:00,286.138,286.46,286.46,286.024,438148
63,2023-07-18 22:34:00,286.75,286.82,286.89,286.72,353712
64,2023-07-18 22:35:00,286.88,286.77,286.935,286.765,263056
65,2023-07-18 22:36:00,286.73,287.09,287.16,286.705,418788
66,2023-07-18 22:37:00,287.05,287.145,287.222,287.023,343484
67,2023-07-18 22:38:00,287.24,287.27,287.329,287.2,253480
68,2023-07-18 22:39:00,287.196,287.023,287.196,287.023,291208
69,2023-07-18 22:40:00,287.024,287.34,287.45,287.024,467956
70,2023-07-18 22:41:00,287.4,287.69,287.75,287.4,417664
71,2023-07-18 22:42:00,287.75,287.48,287.75,287.48,262484
72,2023-07-18 22:43:00,287.43,287.635,287.635,287.43,213132
73,2023-07-18 22:44:00,287.7,287.615,287.7,287.52,198380
74,2023-07-18 22:45:00,287.62,287.751,287.751,287.595,243992
75,2023-07-18 22:46:00,287.7,287.64,287.89,287.601,296476
76,2023-07-18 22:47:00,287.565,287.65,287.73,287.565,196104
77,2023-07-18 22:48:00,287.68,287.72,287.72,287.68,133120
78,2023-07-18 22:49:00,287.66,287.68,287.702,287.66,158572
79,2023-07-18 22:50:00,287.61,288.295,288.295,287.61,369596
80,2023-07-18 22:51:00,288.25,288.32,288.42,288.25,372000
81,2023-07-18 22:52:00,288.241,288.116,288.305,288.116,310788
82,2023-07-18 22:53:00,288.17,288.49,288.63,288.17,351880
83,2023-07-18 22:54:00,288.437,288.4,288.58,288.315,273080
84,2023-07-18 22:55:00,288.35,288.534,288.534,288.35,172404
85,2023-07-18 22:56:00,288.482,288.32,288.482,288.32,219032
86,2023-07-18 22:57:00,288.31,288.47,288.47,288.31,150620
87,2023-07-18 22:58:00,288.48,288.74,288.88,288.48,355048
88,2023-07-18 22:59:00,288.845,288.467,288.845,288.467,253932
89,2023-07-18 23:00:00,288.5,288.49,288.5,288.275,232204
90,2023-07-18 23:01:00,288.65,288.86,288.86,288.65,240464
91,2023-07-18 23:02:00,288.739,288.61,288.76,288.61,431656
92,2023-07-18 23:03:00,288.51,288.37,288.51,288.14,318840
93,2023-07-18 23:04:00,288.21,288.35,288.35,288.193,147060
94,2023-07-18 23:05:00,288.355,288.615,288.615,288.315,215804
95,2023-07-18 23:06:00,288.69,288.57,288.69,288.49,155516
96,2023-07-18 23:07:00,288.597,288.361,288.597,288.33,158884
97,2023-07-18 23:08:00,288.35,288.31,288.35,288.24,133256
98,2023-07-18 23:09:00,288.335,288.11,288.335,288.11,181956
99,2023-07-18 23:10:00,288.06,288.16,288.21,288.06,191704
100,2023-07-18 23:11:00,288.22,288.15,288.22,287.96,223096
101,2023-07-18 23:12:00,288.234,288.41,288.62,288.234,338392
102,2023-07-18 23:13:00,288.39,287.58,288.405,287.58,298676
103,2023-07-18 23:14:00,287.742,287.813,287.861,287.72,222520
104,2023-07-18 23:15:00,287.78,287.94,287.951,287.78,146544
105,2023-07-18 23:16:00,287.971,288.115,288.115,287.97,165960
106,2023-07-18 23:17:00,288.269,288.478,288.478,288.269,223488
107,2023-07-18 23:18:00,288.401,288.38,288.54,288.35,190316
108,2023-07-18 23:19:00,288.36,288.727,288.727,288.36,222180
109,2023-07-18 23:20:00,288.68,288.77,288.86,288.68,207064
110,2023-07-18 23:21:00,288.735,288.81,288.83,288.56,270068
111,2023-07-18 23:22:00,288.73,288.777,288.777,288.62,181108
112,2023-07-18 23:23:00,288.84,288.72,288.84,288.64,146544
113,2023-07-18 23:24:00,288.735,288.985,288.985,288.735,181728
114,2023-07-18 23:25:00,289.21,289.232,289.384,289.21,480860
115,2023-07-18 23:26:00,289.12,289.04,289.195,289.04,250548
116,2023-07-18 23:27:00,289.23,289.189,289.23,289.14,168176
117,2023-07-18 23:28:00,289.28,289.415,289.415,289.28,272176
118,2023-07-18 23:29:00,289.35,289.151,289.35,289.151,224696
119,2023-07-18 23:30:00,288.99,288.91,289.175,288.905,258728
120,2023-07-18 23:31:00,288.97,288.82,288.97,288.723,265212
121,2023-07-18 23:32:00,288.82,288.345,288.82,288.345,295780
122,2023-07-18 23:33:00,288.408,288.64,288.68,288.408,192228
123,2023-07-18 23:34:00,288.66,288.44,288.66,288.44,115456
124,2023-07-18 23:35:00,288.43,288.27,288.5,288.25,206268
125,2023-07-18 23:36:00,288.17,288.201,288.21,288.12,206464
126,2023-07-18 23:37:00,288.196,288.13,288.196,287.982,241028
127,2023-07-18 23:38:00,288.07,288.01,288.09,288.01,172672
128,2023-07-18 23:39:00,287.99,288.19,288.23,287.96,242792
129,2023-07-18 23:40:00,288.16,288.35,288.35,288.16,176292
130,2023-07-18 23:41:00,288.29,288.275,288.33,288.21,220336
131,2023-07-18 23:42:00,288.215,288.121,288.41,288.121,221984
132,2023-07-18 23:43:00,287.91,287.9,287.925,287.685,420008
