,dt,open,close,high,low,vol
0,2023-07-24 21:31:00,255.85,255.1,258.48,254.0,4985216
1,2023-07-24 21:32:00,255.32,256.98,256.98,255.32,918569
2,2023-07-24 21:33:00,257.43,255.3,257.43,255.3,874244
3,2023-07-24 21:34:00,256.09,256.716,257.42,256.09,784292
4,2023-07-24 21:35:00,256.607,257.11,257.72,256.607,727660
5,2023-07-24 21:36:00,256.79,256.559,257.19,256.559,615441
6,2023-07-24 21:37:00,256.75,255.61,256.75,255.61,729394
7,2023-07-24 21:38:00,255.934,256.47,256.47,255.63,672400
8,2023-07-24 21:39:00,256.45,256.17,256.67,256.17,526416
9,2023-07-24 21:40:00,255.861,258.05,258.05,255.861,940357
10,2023-07-24 21:41:00,258.32,258.47,258.47,258.21,786363
11,2023-07-24 21:42:00,257.976,257.97,258.668,257.97,623876
12,2023-07-24 21:43:00,257.633,258.16,258.16,257.45,450844
13,2023-07-24 21:44:00,258.141,258.23,258.23,257.78,476651
14,2023-07-24 21:45:00,258.12,258.985,258.985,258.12,593483
15,2023-07-24 21:46:00,258.93,258.428,258.93,258.42,499944
16,2023-07-24 21:47:00,258.16,258.14,258.729,257.78,571973
17,2023-07-24 21:48:00,257.81,257.655,257.81,257.325,600706
18,2023-07-24 21:49:00,257.85,256.965,258.06,256.965,590355
19,2023-07-24 21:50:00,256.96,257.625,257.625,256.96,527292
20,2023-07-24 21:51:00,257.74,258.34,258.34,257.74,383532
21,2023-07-24 21:52:00,258.16,257.17,258.6,257.17,592650
22,2023-07-24 21:53:00,257.758,257.87,258.062,257.758,431930
23,2023-07-24 21:54:00,257.17,256.47,257.17,256.25,727892
24,2023-07-24 21:55:00,256.27,255.935,256.303,255.77,752184
25,2023-07-24 21:56:00,256.18,256.13,256.34,256.04,443272
26,2023-07-24 21:57:00,256.26,256.415,256.6,256.23,480012
27,2023-07-24 21:58:00,256.53,256.205,256.85,256.205,391148
28,2023-07-24 21:59:00,255.97,256.107,256.475,255.97,534340
29,2023-07-24 22:00:00,256.08,256.67,256.67,256.08,307530
30,2023-07-24 22:01:00,257.22,257.345,257.44,257.15,531936
31,2023-07-24 22:02:00,257.407,257.42,257.42,257.225,293898
32,2023-07-24 22:03:00,257.29,257.21,257.5,257.145,300212
33,2023-07-24 22:04:00,257.16,257.29,257.37,257.16,293060
34,2023-07-24 22:05:00,257.66,257.914,257.914,257.66,489360
35,2023-07-24 22:06:00,258.25,258.05,258.25,258.05,511486
36,2023-07-24 22:07:00,258.246,258.16,258.336,258.15,324522
37,2023-07-24 22:08:00,258.21,258.41,258.76,258.21,527860
38,2023-07-24 22:09:00,258.23,258.07,258.29,257.97,413160
39,2023-07-24 22:10:00,258.14,258.18,258.21,257.84,365858
40,2023-07-24 22:11:00,258.355,258.206,258.355,257.99,376170
41,2023-07-24 22:12:00,258.115,259.8,259.88,258.115,1116636
42,2023-07-24 22:13:00,259.64,260.385,260.385,259.64,648636
43,2023-07-24 22:14:00,260.26,260.285,260.377,260.25,430268
44,2023-07-24 22:15:00,260.27,260.338,260.465,260.265,483696
45,2023-07-24 22:16:00,260.425,260.326,260.445,260.22,433542
46,2023-07-24 22:17:00,260.25,260.74,260.74,260.229,489718
47,2023-07-24 22:18:00,260.91,260.84,261.29,260.84,576000
48,2023-07-24 22:19:00,260.87,261.139,261.139,260.75,426056
49,2023-07-24 22:20:00,261.085,261.263,261.3,261.085,358044
50,2023-07-24 22:21:00,261.09,261.84,261.84,261.09,505568
51,2023-07-24 22:22:00,261.92,261.96,262.0,261.72,584878
52,2023-07-24 22:23:00,261.9,261.62,261.9,261.62,429984
53,2023-07-24 22:24:00,261.88,261.815,262.2,261.8,473446
54,2023-07-24 22:25:00,261.62,261.751,261.83,261.62,412608
55,2023-07-24 22:26:00,261.665,260.845,261.665,260.845,709204
56,2023-07-24 22:27:00,261.089,261.211,261.24,261.0,357488
57,2023-07-24 22:28:00,261.585,261.799,261.83,261.585,399448
