,dt,open,close,high,low,vol
0,2023-07-28 21:31:00,259.86,258.405,260.8,258.1,2925956
1,2023-07-28 21:32:00,258.66,258.975,259.08,258.66,425536
2,2023-07-28 21:33:00,258.82,258.71,259.36,258.71,388138
3,2023-07-28 21:34:00,258.94,259.53,259.7,258.94,518515
4,2023-07-28 21:35:00,259.531,258.715,259.531,258.715,454080
5,2023-07-28 21:36:00,258.987,258.64,258.987,258.589,436468
6,2023-07-28 21:37:00,258.851,259.41,259.41,258.35,615139
7,2023-07-28 21:38:00,259.755,259.155,259.755,259.155,566960
8,2023-07-28 21:39:00,259.3,259.555,259.555,259.3,372915
9,2023-07-28 21:40:00,259.51,260.784,261.043,259.51,1033376
10,2023-07-28 21:41:00,260.78,261.32,261.33,260.78,703329
11,2023-07-28 21:42:00,261.43,261.36,261.55,261.28,530117
12,2023-07-28 21:43:00,261.26,261.125,261.365,261.11,427986
13,2023-07-28 21:44:00,261.27,261.14,261.27,260.99,325950
14,2023-07-28 21:45:00,261.205,260.43,261.21,260.43,601917
15,2023-07-28 21:46:00,260.806,260.98,260.98,260.786,365939
16,2023-07-28 21:47:00,261.25,261.07,261.25,260.92,334039
17,2023-07-28 21:48:00,261.18,262.0,262.0,261.18,651111
18,2023-07-28 21:49:00,261.79,262.145,262.145,261.79,481963
19,2023-07-28 21:50:00,261.973,261.91,262.145,261.91,338207
20,2023-07-28 21:51:00,261.85,262.395,262.395,261.85,469401
21,2023-07-28 21:52:00,262.448,262.74,262.74,262.448,623404
22,2023-07-28 21:53:00,262.85,262.44,262.85,262.4,814018
23,2023-07-28 21:54:00,262.395,262.725,262.725,262.305,371996
24,2023-07-28 21:55:00,262.86,262.68,262.86,262.58,375714
25,2023-07-28 21:56:00,262.704,262.533,262.704,262.533,310524
26,2023-07-28 21:57:00,262.335,262.08,262.335,262.08,339136
27,2023-07-28 21:58:00,261.992,261.843,261.992,261.76,375542
28,2023-07-28 21:59:00,261.935,261.855,262.0,261.75,317431
29,2023-07-28 22:00:00,261.82,262.05,262.05,261.685,327071
