,股票代码,dt,open,high,low,close,vol,cje,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39
0,AAPL,2024-04-16 21:57:00,173.220,173.480,173.210,173.480,309220,53581696.00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,AAPL,2024-04-16 22:32:00,171.250,171.390,171.240,171.390,148805,25655296.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,AAPL,2024-04-16 22:42:00,170.665,170.690,170.625,170.690,219040,37628672.00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3,AAPL,2024-04-16 22:53:00,169.570,169.690,169.530,169.690,228812,38913024.00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,AAPL,2024-04-17 23:35:00,168.970,169.020,168.910,169.020,103794,17549824.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,AAPL,2024-04-18 00:50:00,167.000,167.015,166.935,166.935,163022,27233280.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
