,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30
0,2023-11-21 22:31:00,191.41,191.03,191.47,190.58,1403715,1700577060,,,,,,,,,,,1.2690750812017768,66.95719081365459,100.82179991283428
1,2023-11-21 22:32:00,191.068,191.045,191.09,190.97,197375,1700577120,,,,,,,,,,,3.142828749682394,66.95719081365459,100.82179991283428
2,2023-11-21 22:33:00,191.007,191.18,191.214,191.007,181872,1700577180,,,,,,,,,,,6.872219373116081,66.95719081365459,100.82179991283428
3,2023-11-21 22:34:00,191.25,191.16,191.25,191.14,178021,1700577240,,,,,,,,,,,10.002847698106677,66.95719081365459,100.82179991283428
4,2023-11-21 22:35:00,191.134,191.23,191.25,191.134,167620,1700577300,,,,,,,,,,,13.894269924638792,62.24742238750247,100.82179991283428
5,2023-11-21 22:36:00,191.2,191.131,191.255,191.131,182012,1700577360,,,,,,,,,,,16.007900638941507,62.24742238750247,100.82179991283428
6,2023-11-21 22:37:00,191.225,191.106,191.26,191.106,153347,1700577420,,,,,,,,,,,17.601530637463284,62.24742238750247,100.82179991283428
7,2023-11-21 22:38:00,191.11,191.05,191.11,191.05,135625,1700577480,,,,,,,,,,,18.277860377450395,62.24742238750247,100.82179991283428
8,2023-11-21 22:39:00,191.005,191.06,191.06,190.99,153038,1700577540,,,,,,,,,,,19.088814096747342,62.24742238750247,100.82179991283428
9,2023-11-21 22:40:00,191.082,190.93,191.121,190.93,127168,1700577600,,,,,,,,,,,17.98986699792181,53.74345644553097,100.82179991283428
10,2023-11-21 22:41:00,190.85,191.0,191.0,190.85,124101,1700577660,,,,,,,,,,,18.08392013648937,53.74345644553097,100.82179991283428
11,2023-11-21 22:42:00,190.93,190.84,190.93,190.79,117991,1700577720,,,,,,,,,,,15.910393717061922,53.74345644553097,100.82179991283428
12,2023-11-21 22:43:00,190.79,190.74,190.795,190.73,111552,1700577780,,,,,,,,,,,12.58602848157112,53.74345644553097,100.82179991283428
13,2023-11-21 22:44:00,190.78,190.685,190.78,190.685,134376,1700577840,,,,,,,,,,,8.921122370104214,53.74345644553097,100.82179991283428
14,2023-11-21 22:45:00,190.685,190.765,190.78,190.685,96543,1700577900,,,,,,,,,,,6.91615972969737,43.8256536475005,100.82179991283428
15,2023-11-21 22:46:00,190.77,190.63,190.77,190.63,127586,1700577960,,,,,,,,,,,3.2113287623001554,43.8256536475005,100.82179991283428
16,2023-11-21 22:47:00,190.619,190.57,190.619,190.52,195972,1700578020,,,,,,,,,,,-0.04651742252877966,43.8256536475005,100.82179991283428
17,2023-11-21 22:48:00,190.61,190.681,190.681,190.595,125619,1700578080,,,,,,,,,,,-1.2785970961473652,43.8256536475005,100.82179991283428
18,2023-11-21 22:49:00,190.7,190.723,190.73,190.67,143936,1700578140,,,,,,,,,,,-1.6913446293164895,43.8256536475005,100.82179991283428
19,2023-11-21 22:50:00,190.698,190.875,190.92,190.667,264169,1700578200,,,,,,,,,,,0.2001524178780585,37.29146722346519,100.82179991283428
20,2023-11-21 22:51:00,190.932,191.08,191.082,190.91,167518,1700578260,,,,,,,,,,,4.899817549434019,37.29146722346519,100.82179991283428
21,2023-11-21 22:52:00,191.035,190.971,191.05,190.971,195152,1700578320,,,,,,,,,,,7.598021867018346,37.29146722346519,100.82179991283428
22,2023-11-21 22:53:00,191.025,191.025,191.049,190.951,123445,1700578380,,,,,,,,,,,10.83786800117285,37.29146722346519,100.82179991283428
23,2023-11-21 22:54:00,190.995,190.885,190.995,190.881,133825,1700578440,,,,,,,,,,,11.77592737922106,37.29146722346519,100.82179991283428
24,2023-11-21 22:55:00,190.935,191.03,191.03,190.935,97844,1700578500,,,,,,,,,,,14.737997304510714,33.694594538307626,100.82179991283428
25,2023-11-21 22:56:00,190.951,190.905,190.96,190.905,124593,1700578560,,,,,,,,,,,15.633145004052182,33.694594538307626,100.82179991283428
26,2023-11-21 22:57:00,190.868,190.9,190.975,190.868,121572,1700578620,,,,,,,,,,,16.40003338851035,33.694594538307626,100.82179991283428
27,2023-11-21 22:58:00,190.9,190.883,190.93,190.865,104048,1700578680,,,,,,,,,,,16.878335411327456,33.694594538307626,100.82179991283428
28,2023-11-21 22:59:00,190.895,190.885,190.895,190.88,63789,1700578740,,,,,,,,,,,17.36945461071528,33.694594538307626,100.82179991283428
29,2023-11-21 23:00:00,190.865,190.86,190.865,190.781,131294,1700578800,,,,,,,,,,,17.576591659954943,28.221548920451795,98.17266898046543
30,2023-11-21 23:01:00,190.87,191.01,191.01,190.87,228039,1700578860,,,,,,,,,,,20.20770744761424,28.221548920451795,98.17266898046543
31,2023-11-21 23:02:00,190.93,190.905,190.93,190.821,99356,1700578920,,,,,,,,,,,21.18486361734847,28.221548920451795,98.17266898046543
32,2023-11-21 23:03:00,190.9,190.92,190.925,190.9,103582,1700578980,,,,,,,,,,,22.313794982618944,28.221548920451795,98.17266898046543
33,2023-11-21 23:04:00,190.94,190.887,190.97,190.887,113345,1700579040,,,,,,,,,,,23.178877989791843,28.221548920451795,98.17266898046543
34,2023-11-21 23:05:00,190.89,190.875,190.94,190.875,107419,1700579100,,,,,,,,,,,23.92763018410308,23.645719238558286,98.17266898046543
35,2023-11-21 23:06:00,190.81,190.89,190.9,190.81,87702,1700579160,,,,,,,,,,,24.866845184645683,23.645719238558286,98.17266898046543
36,2023-11-21 23:07:00,190.89,190.9,190.935,190.87,80345,1700579220,,,,,,,,,,,25.8891374295291,23.645719238558286,98.17266898046543
37,2023-11-21 23:08:00,190.83,190.97,190.97,190.815,116194,1700579280,,,,,,,,,,,27.997938063162863,23.645719238558286,98.17266898046543
38,2023-11-21 23:09:00,191.001,190.89,191.001,190.87,106134,1700579340,,,,,,,,,,,28.534494579685088,23.645719238558286,98.17266898046543
39,2023-11-21 23:10:00,190.89,190.864,190.905,190.864,99031,1700579400,,,,,,,,,,,28.58087632365509,19.516567853992285,98.17266898046543
40,2023-11-21 23:11:00,190.855,190.805,190.855,190.805,100467,1700579460,,,,,,,,,,,27.63171698602973,19.516567853992285,98.17266898046543
41,2023-11-21 23:12:00,190.755,190.756,190.765,190.72,131899,1700579520,,,,,,,,,,,25.96546860730207,19.516567853992285,98.17266898046543
42,2023-11-21 23:13:00,190.76,190.855,190.89,190.76,129065,1700579580,,,,,,,,,,,26.165737356773462,19.516567853992285,98.17266898046543
43,2023-11-21 23:14:00,190.904,190.9,190.91,190.87,87135,1700579640,,,,,,,,,,,27.116723549181884,19.516567853992285,98.17266898046543
44,2023-11-21 23:15:00,190.885,190.835,190.885,190.835,98822,1700579700,,,,,,,,,,,27.884175386142424,15.542056645825113,98.17266898046543
45,2023-11-21 23:16:00,190.85,190.937,190.937,190.85,87639,1700579760,,,,,,,,,,,33.00867722533768,15.542056645825113,98.17266898046543
46,2023-11-21 23:17:00,191.017,190.89,191.017,190.89,117339,1700579820,,,,,,,,,,,36.362619120893314,15.542056645825113,98.17266898046543
47,2023-11-21 23:18:00,190.875,190.88,190.89,190.835,76629,1700579880,,,,,,,,,,,39.08662749555977,15.542056645825113,98.17266898046543
48,2023-11-21 23:19:00,190.87,190.855,190.9,190.795,76927,1700579940,,,,,,,,,,,40.85639368363714,15.542056645825113,98.17266898046543
49,2023-11-21 23:20:00,190.865,191.02,191.02,190.865,98790,1700580000,,,,,,,,,,,46.67893516467592,14.674186018590689,98.17266898046543
50,2023-11-21 23:21:00,191.05,191.03,191.05,191.015,97386,1700580060,,,,,,,,,,,52.102112368207244,14.674186018590689,98.17266898046543
51,2023-11-21 23:22:00,190.99,190.78,190.99,190.78,119863,1700580120,,,,,,,,,,,51.997574457188435,14.674186018590689,98.17266898046543
52,2023-11-21 23:23:00,190.761,190.77,190.821,190.761,129235,1700580180,,,,,,,,,,,51.54969359185212,14.674186018590689,98.17266898046543
53,2023-11-21 23:24:00,190.736,190.65,190.736,190.65,142095,1700580240,,,,,,,,,,,47.29944444959378,14.674186018590689,98.17266898046543
54,2023-11-21 23:25:00,190.626,190.525,190.626,190.525,121361,1700580300,,,,,,,,,,,39.51909820301877,7.158913799717766,98.17266898046543
55,2023-11-21 23:26:00,190.53,190.57,190.57,190.501,185821,1700580360,,,,,,,,,,,34.66948818470729,7.158913799717766,98.17266898046543
56,2023-11-21 23:27:00,190.54,190.39,190.545,190.39,123453,1700580420,,,,,,,,,,,28.073984929166983,7.158913799717766,98.17266898046543
57,2023-11-21 23:28:00,190.385,190.38,190.435,190.365,141754,1700580480,,,,,,,,,,,22.603609533525486,7.158913799717766,98.17266898046543
58,2023-11-21 23:29:00,190.36,190.33,190.36,190.29,110590,1700580540,,,,,,,,,,,18.312535850441222,7.158913799717766,98.17266898046543
59,2023-11-21 23:30:00,190.375,190.348,190.375,190.28,90396,1700580600,,,,,,,,,,,15.170777356317188,1.3150212093061384,93.43331470190034
60,2023-11-21 23:31:00,190.35,190.4,190.4,190.31,79305,1700580660,,,,,,,,,,,13.643338926568546,1.3150212093061384,93.43331470190034
61,2023-11-21 23:32:00,190.4,190.32,190.4,190.31,80373,1700580720,,,,,,,,,,,10.412288444616692,1.3150212093061384,93.43331470190034
62,2023-11-21 23:33:00,190.35,190.35,190.35,190.315,570826,1700580780,,,,,,,,,,,8.2884539049018,1.3150212093061384,93.43331470190034
63,2023-11-21 23:34:00,190.3,190.3,190.33,190.295,113304,1700580840,,,,,,,,,,,5.248846595405972,1.3150212093061384,93.43331470190034
64,2023-11-21 23:35:00,190.28,190.19,190.28,190.19,164579,1700580900,,,,,,,,,,,2.112179778205494,-4.565042191699746,93.43331470190034
65,2023-11-21 23:36:00,190.2,190.205,190.245,190.2,103678,1700580960,,,,,,,,,,,-0.296259670458646,-4.565042191699746,93.43331470190034
66,2023-11-21 23:37:00,190.18,190.23,190.23,190.18,101883,1700581020,,,,,,,,,,,-1.6202030013019666,-4.565042191699746,93.43331470190034
67,2023-11-21 23:38:00,190.221,190.3,190.36,190.221,168414,1700581080,,,,,,,,,,,-1.2030854542479759,-4.565042191699746,93.43331470190034
68,2023-11-21 23:39:00,190.3,190.22,190.3,190.22,105598,1700581140,,,,,,,,,,,-2.530423546361426,-4.565042191699746,93.43331470190034
69,2023-11-21 23:40:00,190.24,190.24,190.245,190.19,75233,1700581200,,,,,,,,,,,-3.2156660647870012,-9.000275011279484,93.43331470190034
70,2023-11-21 23:41:00,190.24,190.171,190.3,190.171,86500,1700581260,,,,,,,,,,,-5.0856529090555895,-9.000275011279484,93.43331470190034
71,2023-11-21 23:42:00,190.235,190.279,190.28,190.235,95610,1700581320,,,,,,,,,,,-4.343893458017284,-9.000275011279484,93.43331470190034
72,2023-11-21 23:43:00,190.3,190.35,190.365,190.3,71230,1700581380,,,,,,,,,,,-2.080151490568099,-9.000275011279484,93.43331470190034
73,2023-11-21 23:44:00,190.346,190.37,190.38,190.338,68438,1700581440,,,,,,,,,,,0.42640886478655915,-9.000275011279484,93.43331470190034
74,2023-11-21 23:45:00,190.41,190.42,190.47,190.38,104483,1700581500,,,,,,,,,,,3.7957196010762644,-10.722751890624409,93.43331470190034
75,2023-11-21 23:46:00,190.435,190.335,190.435,190.335,72036,1700581560,,,,,,,,,,,4.991734736263659,-10.722751890624409,93.43331470190034
76,2023-11-21 23:47:00,190.32,190.195,190.32,190.195,129874,1700581620,,,,,,,,,,,3.050470859218521,-10.722751890624409,93.43331470190034
77,2023-11-21 23:48:00,190.192,190.275,190.285,190.163,153650,1700581680,,,,,,,,,,,3.2493144952072583,-10.722751890624409,93.43331470190034
78,2023-11-21 23:49:00,190.255,190.18,190.287,190.125,119868,1700581740,,,,,,,,,,,2.1874156911037304,-10.722751890624409,93.43331470190034
79,2023-11-21 23:50:00,190.195,190.305,190.325,190.195,60501,1700581800,,,,,,,,,,,3.861671005466519,-12.92579490408184,93.43331470190034
80,2023-11-21 23:51:00,190.313,190.155,190.313,190.155,83043,1700581860,,,,,,,,,,,2.290357817785548,-12.92579490408184,93.43331470190034
81,2023-11-21 23:52:00,190.165,190.09,190.165,190.08,108279,1700581920,,,,,,,,,,,0.5030064315086662,-12.92579490408184,93.43331470190034
82,2023-11-21 23:53:00,190.145,190.245,190.263,190.14,128965,1700581980,,,,,,,,,,,2.002208439309264,-12.92579490408184,93.43331470190034
83,2023-11-21 23:54:00,190.24,190.255,190.26,190.205,63085,1700582040,,,,,,,,,,,3.571904400532077,-12.92579490408184,93.43331470190034
84,2023-11-21 23:55:00,190.24,190.26,190.28,190.24,63403,1700582100,,,,,,,,,,,5.102103020825993,-14.790290030378102,93.43331470190034
85,2023-11-21 23:56:00,190.299,190.19,190.299,190.19,57833,1700582160,,,,,,,,,,,5.115721906324744,-14.790290030378102,93.43331470190034
86,2023-11-21 23:57:00,190.15,190.27,190.28,190.14,65383,1700582220,,,,,,,,,,,6.731423955634895,-14.790290030378102,93.43331470190034
87,2023-11-21 23:58:00,190.29,190.225,190.29,190.2,68525,1700582280,,,,,,,,,,,7.30942071337973,-14.790290030378102,93.43331470190034
88,2023-11-21 23:59:00,190.27,190.25,190.27,190.25,68401,1700582340,,,,,,,,,,,8.339425778628268,-14.790290030378102,93.43331470190034
89,2023-11-22 00:00:00,190.25,190.255,190.28,190.25,66260,1700582400,,,,,,,,,,,9.376013728226262,-16.357284837697023,88.74658839093442
90,2023-11-22 00:01:00,190.28,190.21,190.28,190.153,84737,1700582460,,,,,,,,,,,9.430911174554986,-16.357284837697023,88.74658839093442
91,2023-11-22 00:02:00,190.181,190.15,190.28,190.15,87924,1700582520,,,,,,,,,,,8.314251924413803,-16.357284837697023,88.74658839093442
92,2023-11-22 00:03:00,190.155,190.23,190.23,190.1,83419,1700582580,,,,,,,,,,,8.912812836195748,-16.357284837697023,88.74658839093442
93,2023-11-22 00:04:00,190.195,190.119,190.195,190.08,52294,1700582640,,,,,,,,,,,7.276400337212522,-16.357284837697023,88.74658839093442
94,2023-11-22 00:05:00,190.11,190.11,190.11,190.055,76735,1700582700,,,,,,,,,,,6.124441282509288,-18.87477625725299,88.74658839093442
95,2023-11-22 00:06:00,190.08,190.04,190.152,190.04,77908,1700582760,,,,,,,,,,,4.061911415733853,-18.87477625725299,88.74658839093442
96,2023-11-22 00:07:00,190.095,190.006,190.095,190.006,163489,1700582820,,,,,,,,,,,2.2471657921617734,-18.87477625725299,88.74658839093442
97,2023-11-22 00:08:00,190.0,189.955,190.045,189.91,124780,1700582880,,,,,,,,,,,1.6974955397104345,-18.87477625725299,88.74658839093442
