,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30
0,2023-06-27 21:31:00,185.89,186.064,186.064,185.45,1197077,1687872660,,,,,,,,,,,12.443499826239481,31.946418765175977,
1,2023-06-27 21:32:00,186.195,186.14,186.195,186.0,213732,1687872720,,,,,,,,,,,26.78461876157713,31.946418765175977,
2,2023-06-27 21:33:00,186.17,185.9,186.17,185.9,197143,1687872780,,,,,,,,,,,35.540075544977626,31.946418765175977,
3,2023-06-27 21:34:00,185.83,185.85,185.942,185.765,221040,1687872840,,,,,,,,,,,42.49612421963908,31.946418765175977,
4,2023-06-27 21:35:00,185.99,186.23,186.23,185.99,225918,1687872900,,,,,,,,,,,54.48519710138515,42.341241590246696,
5,2023-06-27 21:36:00,186.26,186.53,186.53,186.26,290121,1687872960,,,,,,,,,,,65.1312997134778,42.341241590246696,
6,2023-06-27 21:37:00,186.51,186.62,186.685,186.51,238089,1687873020,,,,,,,,,,,73.79576554572976,42.341241590246696,
7,2023-06-27 21:38:00,186.625,186.72,186.746,186.59,235116,1687873080,,,,,,,,,,,81.91189329148567,42.341241590246696,
8,2023-06-27 21:39:00,186.635,186.82,186.89,186.635,286258,1687873140,,,,,,,,,,,88.61916864185807,42.341241590246696,
9,2023-06-27 21:40:00,186.88,186.72,186.88,186.72,188335,1687873200,,,,,,,,,,,93.45120857885138,53.584961837151546,
10,2023-06-27 21:41:00,186.77,186.655,186.83,186.635,172892,1687873260,,,,,,,,,,,96.96946085062179,53.584961837151546,
11,2023-06-27 21:42:00,186.655,186.78,186.78,186.53,178414,1687873320,,,,,,,,,,,101.29604885664966,53.584961837151546,
12,2023-06-27 21:43:00,186.759,186.79,186.82,186.679,165821,1687873380,,,,,,,,,,,105.1369445860835,53.584961837151546,
13,2023-06-27 21:44:00,186.83,186.68,186.84,186.68,155689,1687873440,,,,,,,,,,,107.28691877343222,53.584961837151546,
14,2023-06-27 21:45:00,186.703,186.755,186.755,186.703,191711,1687873500,,,,,,,,,,,109.85963930813247,63.91000639816632,
15,2023-06-27 21:46:00,186.802,186.952,186.99,186.802,380815,1687873560,,,,,,,,,,,113.05771236871742,63.91000639816632,
16,2023-06-27 21:47:00,187.023,186.86,187.023,186.835,216576,1687873620,,,,,,,,,,,114.56617183880596,63.91000639816632,
17,2023-06-27 21:48:00,186.935,186.92,187.02,186.92,184669,1687873680,,,,,,,,,,,116.36270406018582,63.91000639816632,
18,2023-06-27 21:49:00,186.817,186.99,186.99,186.765,165111,1687873740,,,,,,,,,,,118.51313637136803,63.91000639816632,
19,2023-06-27 21:50:00,187.011,186.875,187.011,186.875,146363,1687873800,,,,,,,,,,,119.1770481711432,73.00083811588411,
20,2023-06-27 21:51:00,186.84,186.801,186.86,186.8,183843,1687873860,,,,,,,,,,,118.91620975280367,73.00083811588411,
21,2023-06-27 21:52:00,186.82,186.925,186.925,186.82,178005,1687873920,,,,,,,,,,,119.76187776769254,73.00083811588411,
22,2023-06-27 21:53:00,186.91,186.97,186.98,186.86,117402,1687873980,,,,,,,,,,,120.82663468473434,73.00083811588411,
23,2023-06-27 21:54:00,186.92,187.0,187.0,186.92,127132,1687874040,,,,,,,,,,,121.9416636323358,73.00083811588411,
24,2023-06-27 21:55:00,186.978,186.995,186.995,186.944,215631,1687874100,,,,,,,,,,,122.76157345702926,82.17472995152575,
25,2023-06-27 21:56:00,186.92,186.93,186.985,186.902,157006,1687874160,,,,,,,,,,,122.73548571499053,82.17472995152575,
26,2023-06-27 21:57:00,186.88,186.95,186.97,186.88,105330,1687874220,,,,,,,,,,,122.78537089066829,82.17472995152575,
27,2023-06-27 21:58:00,186.97,186.981,186.99,186.947,189842,1687874280,,,,,,,,,,,123.01283574268237,82.17472995152575,
28,2023-06-27 21:59:00,186.995,186.92,186.995,186.92,169456,1687874340,,,,,,,,,,,122.5053187908961,82.17472995152575,
29,2023-06-27 22:00:00,186.881,186.91,186.925,186.875,106747,1687874400,,,,,,,,,,,121.84251452768817,89.41156142508564,
30,2023-06-27 22:01:00,186.89,186.963,186.98,186.89,226297,1687874460,,,,,,,,,,,121.65846636856989,89.41156142508564,
31,2023-06-27 22:02:00,186.851,186.79,186.86,186.77,170909,1687874520,,,,,,,,,,,119.70402536419789,89.41156142508564,
