,dt,open,close,high,low,vol
0,2024-01-26 22:31:00,402.87,402.38,403.16,400.11,670418
1,2024-01-26 22:32:00,401.92,401.93,402.145,401.92,73869
2,2024-01-26 22:33:00,401.69,402.44,402.44,401.615,107965
3,2024-01-26 22:34:00,402.615,402.47,402.615,402.35,64364
4,2024-01-26 22:35:00,402.32,402.295,402.37,402.17,70142
5,2024-01-26 22:36:00,402.45,402.275,402.625,402.275,50727
6,2024-01-26 22:37:00,402.05,401.834,402.28,401.818,73596
7,2024-01-26 22:38:00,401.73,401.62,401.85,401.62,49354
8,2024-01-26 22:39:00,401.86,401.91,402.127,401.86,72846
9,2024-01-26 22:40:00,401.87,401.89,402.151,401.87,73963
10,2024-01-26 22:41:00,402.1,401.84,402.1,401.82,54399
11,2024-01-26 22:42:00,401.772,402.07,402.142,401.772,47609
12,2024-01-26 22:43:00,402.23,402.225,402.305,402.17,57085
13,2024-01-26 22:44:00,402.255,402.495,402.55,402.25,65693
14,2024-01-26 22:45:00,402.65,402.575,402.65,402.46,48210
15,2024-01-26 22:46:00,402.52,402.33,402.52,402.24,72737
16,2024-01-26 22:47:00,402.31,402.65,402.65,402.31,41259
17,2024-01-26 22:48:00,402.54,402.57,402.57,402.35,37786
18,2024-01-26 22:49:00,402.485,402.55,402.6,402.485,45405
19,2024-01-26 22:50:00,402.45,402.8,402.8,402.45,42774
20,2024-01-26 22:51:00,402.952,402.94,403.09,402.94,66354
21,2024-01-26 22:52:00,403.016,402.66,403.016,402.57,45978
22,2024-01-26 22:53:00,402.53,402.47,402.68,402.47,48863
23,2024-01-26 22:54:00,402.49,402.43,402.73,402.43,46813
24,2024-01-26 22:55:00,402.51,402.38,402.52,402.38,39434
25,2024-01-26 22:56:00,402.315,402.29,402.315,402.29,67531
26,2024-01-26 22:57:00,402.285,402.225,402.382,402.182,61928
27,2024-01-26 22:58:00,402.21,402.345,402.4,402.21,49572
28,2024-01-26 22:59:00,402.38,402.53,402.63,402.38,60624
29,2024-01-26 23:00:00,402.57,402.38,402.57,402.28,45718
30,2024-01-26 23:01:00,402.25,402.01,402.25,401.981,68864
31,2024-01-26 23:02:00,401.95,402.12,402.15,401.95,61770
32,2024-01-26 23:03:00,402.18,402.165,402.225,402.11,45750
33,2024-01-26 23:04:00,402.17,402.35,402.4,402.17,85651
34,2024-01-26 23:05:00,402.4,402.08,402.4,402.08,50744
35,2024-01-26 23:06:00,402.0,401.91,402.0,401.91,54332
36,2024-01-26 23:07:00,401.84,401.7,401.84,401.615,56691
37,2024-01-26 23:08:00,401.55,401.93,402.0,401.55,50133
38,2024-01-26 23:09:00,402.03,402.015,402.13,401.99,30303
39,2024-01-26 23:10:00,401.775,402.06,402.15,401.775,29819
40,2024-01-26 23:11:00,402.0,401.9,402.0,401.76,39361
41,2024-01-26 23:12:00,401.91,401.76,402.03,401.76,32813
42,2024-01-26 23:13:00,401.76,401.875,401.875,401.695,46424
43,2024-01-26 23:14:00,401.85,402.1,402.1,401.85,42691
44,2024-01-26 23:15:00,402.08,402.08,402.09,401.98,43447
45,2024-01-26 23:16:00,402.03,402.14,402.14,402.03,49391
46,2024-01-26 23:17:00,401.97,401.885,401.98,401.823,30805
47,2024-01-26 23:18:00,401.82,401.94,401.94,401.78,29341
48,2024-01-26 23:19:00,401.94,401.78,401.94,401.78,41930
