,dt,open,close,high,low,vol
0,2023-09-08 21:31:00,327.84,328.3,328.95,327.22,348334
1,2023-09-08 21:32:00,328.36,328.82,328.82,328.36,64854
2,2023-09-08 21:33:00,329.024,329.4,329.4,329.024,64474
3,2023-09-08 21:34:00,329.37,329.785,329.785,329.282,75850
4,2023-09-08 21:35:00,329.67,329.73,329.895,329.67,80939
5,2023-09-08 21:36:00,330.039,329.66,330.039,329.66,100570
6,2023-09-08 21:37:00,330.12,330.29,330.29,330.045,61434
7,2023-09-08 21:38:00,330.05,330.25,330.45,330.05,46999
8,2023-09-08 21:39:00,330.38,330.32,330.422,330.27,59006
9,2023-09-08 21:40:00,330.29,330.51,330.56,330.29,83170
10,2023-09-08 21:41:00,330.3,330.02,330.49,330.02,86631
11,2023-09-08 21:42:00,329.96,330.18,330.33,329.96,89995
12,2023-09-08 21:43:00,330.2,330.47,330.54,330.2,58452
13,2023-09-08 21:44:00,330.54,330.323,330.54,330.25,35584
14,2023-09-08 21:45:00,330.14,330.51,330.51,330.14,34569
15,2023-09-08 21:46:00,330.57,330.507,330.57,330.33,49283
16,2023-09-08 21:47:00,330.59,330.94,331.01,330.59,89998
17,2023-09-08 21:48:00,330.72,330.98,330.98,330.685,57652
18,2023-09-08 21:49:00,331.04,331.56,331.56,331.04,78815
19,2023-09-08 21:50:00,331.65,331.651,331.651,331.44,53691
20,2023-09-08 21:51:00,331.78,331.73,331.825,331.67,111408
21,2023-09-08 21:52:00,331.9,332.05,332.05,331.72,74105
22,2023-09-08 21:53:00,331.97,331.94,332.19,331.94,80472
23,2023-09-08 21:54:00,332.03,332.18,332.21,331.84,63805
24,2023-09-08 21:55:00,332.04,331.831,332.1,331.831,51429
25,2023-09-08 21:56:00,331.77,331.37,331.77,331.3,93970
26,2023-09-08 21:57:00,331.345,331.38,331.45,331.125,67293
27,2023-09-08 21:58:00,331.34,331.1,331.34,331.09,87800
28,2023-09-08 21:59:00,331.34,331.19,331.34,331.19,247024
29,2023-09-08 22:00:00,331.21,331.235,331.235,331.079,49960
30,2023-09-08 22:01:00,331.22,331.52,331.58,331.05,98007
31,2023-09-08 22:02:00,331.585,331.49,331.81,331.49,66713
32,2023-09-08 22:03:00,331.73,331.85,331.85,331.631,43361
33,2023-09-08 22:04:00,332.03,332.16,332.16,331.955,47251
