,dt,open,close,high,low,vol
0,2024-01-16 22:31:00,392.16,391.138,392.44,385.85,1696437
1,2024-01-16 22:32:00,391.615,391.14,391.806,391.14,303670
2,2024-01-16 22:33:00,390.85,391.121,391.42,390.85,178911
3,2024-01-16 22:34:00,391.28,391.46,391.64,391.28,159540
4,2024-01-16 22:35:00,391.535,391.96,392.065,391.535,169158
5,2024-01-16 22:36:00,392.06,391.87,392.16,391.87,194881
6,2024-01-16 22:37:00,391.78,391.57,391.88,391.57,151670
7,2024-01-16 22:38:00,391.65,391.18,391.67,391.18,144149
8,2024-01-16 22:39:00,390.71,390.3,390.71,390.23,217661
9,2024-01-16 22:40:00,390.06,389.66,390.06,389.25,227721
10,2024-01-16 22:41:00,389.375,389.2,389.575,389.1,145680
11,2024-01-16 22:42:00,389.15,388.7,389.15,388.7,151244
12,2024-01-16 22:43:00,388.59,388.99,388.99,388.59,185854
13,2024-01-16 22:44:00,389.14,389.651,389.651,389.14,144689
14,2024-01-16 22:45:00,389.484,389.71,389.71,389.484,117253
15,2024-01-16 22:46:00,389.41,389.63,389.87,389.41,111079
16,2024-01-16 22:47:00,389.688,389.06,389.688,389.06,92281
17,2024-01-16 22:48:00,388.91,388.73,389.18,388.73,82752
18,2024-01-16 22:49:00,388.85,389.025,389.13,388.85,76263
19,2024-01-16 22:50:00,388.785,388.415,388.785,388.415,140305
20,2024-01-16 22:51:00,388.53,388.225,388.54,388.12,149276
21,2024-01-16 22:52:00,388.13,388.23,388.28,388.13,91562
22,2024-01-16 22:53:00,388.29,388.67,388.67,388.22,105604
23,2024-01-16 22:54:00,388.69,388.63,388.76,388.52,85858
24,2024-01-16 22:55:00,388.75,388.7,388.87,388.53,106809
25,2024-01-16 22:56:00,388.78,389.155,389.155,388.78,128229
26,2024-01-16 22:57:00,389.01,389.15,389.215,389.01,108302
27,2024-01-16 22:58:00,389.38,389.62,389.675,389.38,149888
28,2024-01-16 22:59:00,389.723,389.785,389.87,389.616,86925
29,2024-01-16 23:00:00,389.99,390.38,390.38,389.99,139791
30,2024-01-16 23:01:00,389.97,389.638,389.97,389.5,189114
31,2024-01-16 23:02:00,389.475,390.07,390.07,389.475,113682
32,2024-01-16 23:03:00,390.29,390.265,390.39,390.1,113694
33,2024-01-16 23:04:00,390.2,390.12,390.27,390.035,74442
34,2024-01-16 23:05:00,390.204,389.668,390.204,389.56,99767
35,2024-01-16 23:06:00,389.91,390.19,390.19,389.81,124035
36,2024-01-16 23:07:00,390.31,390.18,390.35,390.09,78993
37,2024-01-16 23:08:00,390.12,389.96,390.12,389.93,91510
38,2024-01-16 23:09:00,390.055,390.09,390.192,389.92,42961
39,2024-01-16 23:10:00,390.12,390.235,390.235,390.07,43359
40,2024-01-16 23:11:00,390.42,390.185,390.42,390.185,81763
41,2024-01-16 23:12:00,390.12,389.975,390.12,389.975,60722
42,2024-01-16 23:13:00,389.74,390.216,390.25,389.74,95777
43,2024-01-16 23:14:00,390.35,390.29,390.41,390.28,93810
44,2024-01-16 23:15:00,390.18,390.24,390.323,390.17,54141
45,2024-01-16 23:16:00,390.26,389.7,390.26,389.7,93246
46,2024-01-16 23:17:00,389.74,390.031,390.12,389.74,58356
47,2024-01-16 23:18:00,389.995,389.81,389.995,389.715,41859
