,dt,open,close,high,low,vol
0,2023-08-18 21:31:00,312.24,312.26,313.74,310.14,1824295
1,2023-08-18 21:32:00,311.9,311.98,311.98,311.77,113706
2,2023-08-18 21:33:00,312.031,312.006,312.25,311.93,94599
3,2023-08-18 21:34:00,312.11,312.015,312.28,312.015,86991
4,2023-08-18 21:35:00,312.09,311.16,312.09,311.16,115470
5,2023-08-18 21:36:00,310.85,310.913,310.96,310.8,121315
6,2023-08-18 21:37:00,310.95,310.905,311.13,310.76,147936
7,2023-08-18 21:38:00,310.59,310.44,310.668,310.44,157512
8,2023-08-18 21:39:00,310.63,311.15,311.15,310.618,96214
9,2023-08-18 21:40:00,311.59,311.68,312.21,311.39,202569
10,2023-08-18 21:41:00,311.621,311.83,312.0,311.48,100490
11,2023-08-18 21:42:00,311.86,311.5,311.87,311.5,65847
12,2023-08-18 21:43:00,311.11,310.85,311.11,310.85,80273
13,2023-08-18 21:44:00,311.07,311.34,311.49,311.04,74411
14,2023-08-18 21:45:00,310.832,312.03,312.06,310.832,108932
15,2023-08-18 21:46:00,311.698,311.57,311.698,311.2,48411
16,2023-08-18 21:47:00,311.565,311.62,311.76,311.48,60963
17,2023-08-18 21:48:00,311.46,311.705,311.705,311.46,48212
18,2023-08-18 21:49:00,311.6,311.7,311.87,311.42,63027
19,2023-08-18 21:50:00,311.694,311.48,311.71,311.41,56031
20,2023-08-18 21:51:00,311.46,311.24,311.64,311.24,86362
21,2023-08-18 21:52:00,310.98,311.4,311.4,310.98,73426
22,2023-08-18 21:53:00,311.38,311.305,311.38,310.988,72764
23,2023-08-18 21:54:00,311.25,311.085,311.25,310.88,56314
24,2023-08-18 21:55:00,311.15,311.3,311.42,311.1,50875
25,2023-08-18 21:56:00,311.05,310.9,311.12,310.785,84986
26,2023-08-18 21:57:00,310.8,310.49,310.8,310.49,80800
27,2023-08-18 21:58:00,310.425,310.441,310.524,310.425,76925
28,2023-08-18 21:59:00,310.59,310.98,310.98,310.59,97705
29,2023-08-18 22:00:00,311.13,311.06,311.18,311.05,79774
30,2023-08-18 22:01:00,310.915,311.47,311.47,310.915,102123
31,2023-08-18 22:02:00,311.28,310.72,311.28,310.72,72818
32,2023-08-18 22:03:00,310.68,310.39,310.68,310.39,70901
33,2023-08-18 22:04:00,310.32,310.57,310.57,310.11,107176
34,2023-08-18 22:05:00,310.3,310.384,310.384,310.13,132371
35,2023-08-18 22:06:00,310.34,310.26,310.34,310.22,49457
36,2023-08-18 22:07:00,310.09,309.89,310.09,309.89,70369
37,2023-08-18 22:08:00,309.98,310.07,310.07,309.75,132492
38,2023-08-18 22:09:00,310.142,310.23,310.23,310.06,63380
39,2023-08-18 22:10:00,310.155,310.32,310.32,310.12,50642
40,2023-08-18 22:11:00,310.278,310.1,310.342,310.1,79028
41,2023-08-18 22:12:00,310.25,310.319,310.41,310.05,121459
42,2023-08-18 22:13:00,310.368,310.21,310.4,310.21,61599
43,2023-08-18 22:14:00,310.29,310.6,310.6,310.135,58679
44,2023-08-18 22:15:00,310.71,310.49,310.71,310.4,59432
45,2023-08-18 22:16:00,310.47,310.135,310.47,310.135,43357
46,2023-08-18 22:17:00,310.01,309.829,310.055,309.829,57967
47,2023-08-18 22:18:00,309.56,309.48,309.56,309.37,97420
48,2023-08-18 22:19:00,309.65,309.8,309.9,309.65,61420
49,2023-08-18 22:20:00,309.83,310.127,310.21,309.83,56239
50,2023-08-18 22:21:00,310.27,310.53,310.609,310.27,91320
51,2023-08-18 22:22:00,310.61,311.03,311.03,310.61,70020
52,2023-08-18 22:23:00,311.04,310.86,311.18,310.86,92153
53,2023-08-18 22:24:00,310.94,311.04,311.04,310.91,30206
54,2023-08-18 22:25:00,310.877,310.934,310.985,310.877,50348
55,2023-08-18 22:26:00,310.88,310.785,310.898,310.77,49137
56,2023-08-18 22:27:00,310.86,310.45,310.938,310.45,61776
57,2023-08-18 22:28:00,310.49,310.03,310.49,310.03,66260
58,2023-08-18 22:29:00,310.081,310.045,310.081,309.84,59184
59,2023-08-18 22:30:00,310.04,309.87,310.08,309.87,32789
60,2023-08-18 22:31:00,310.152,310.18,310.292,310.012,55725
61,2023-08-18 22:32:00,310.11,310.37,310.37,310.11,42271
62,2023-08-18 22:33:00,310.29,310.07,310.29,310.0,37796
63,2023-08-18 22:34:00,310.035,310.24,310.29,309.965,30912
64,2023-08-18 22:35:00,310.23,310.71,310.71,310.23,55535
65,2023-08-18 22:36:00,310.75,311.02,311.02,310.72,69748
66,2023-08-18 22:37:00,310.978,311.25,311.485,310.978,56164
67,2023-08-18 22:38:00,311.21,311.492,311.492,311.17,47009
68,2023-08-18 22:39:00,311.55,311.43,311.561,311.33,46171
69,2023-08-18 22:40:00,311.45,311.6,311.6,311.4,46997
70,2023-08-18 22:41:00,311.685,312.0,312.0,311.685,78078
71,2023-08-18 22:42:00,311.91,311.55,311.91,311.55,40899
72,2023-08-18 22:43:00,311.52,311.82,311.82,311.52,28943
73,2023-08-18 22:44:00,311.795,312.07,312.07,311.775,34154
74,2023-08-18 22:45:00,312.0,311.99,312.04,311.9,75624
75,2023-08-18 22:46:00,311.95,311.84,311.96,311.84,45285
76,2023-08-18 22:47:00,311.86,311.833,311.86,311.693,32850
77,2023-08-18 22:48:00,311.935,311.9,311.935,311.78,31147
78,2023-08-18 22:49:00,311.92,311.99,312.175,311.92,58636
