,dt,open,close,high,low,vol,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw5,jw30
3747,2024-04-17 01:28:00,875.9,876.51,876.63,875.73,38736.0,,,,,,,,,,,100.43179332744137,19.77146793334522
3748,2024-04-17 01:29:00,876.49,876.87,876.87,876.32,55016.0,,,,,,,,,,,100.43179332744137,19.77146793334522
3749,2024-04-17 01:30:00,876.7,874.92,876.7,874.92,66556.0,,,,,,,,,,,98.96047294047995,20.944472304154132
3750,2024-04-17 01:31:00,874.48,871.23,874.48,870.42,171592.0,,,,,,,,,,,98.96047294047995,20.944472304154132
3751,2024-04-17 01:32:00,870.97,869.0,871.69,869.0,143152.0,,,,,,,,,,,98.96047294047995,20.944472304154132
3752,2024-04-17 01:33:00,868.97,871.62,871.62,868.21,163836.0,,,,,,,,,,,98.96047294047995,20.944472304154132
3753,2024-04-17 01:34:00,870.67,870.83,871.45,870.67,77930.0,,,,,,,,,,,98.96047294047995,20.944472304154132
3754,2024-04-17 01:35:00,871.44,870.55,871.82,870.55,76658.0,,,,,,,,,,,89.64793881243077,20.944472304154132
3755,2024-04-17 01:36:00,872.32,874.1,874.37,872.32,154922.0,,,,,,,,,,,89.64793881243077,20.944472304154132
3756,2024-04-17 01:37:00,874.77,875.09,875.75,874.77,119756.0,,,,,,,,,,,89.64793881243077,20.944472304154132
3757,2024-04-17 01:38:00,875.39,873.79,875.39,872.64,103638.0,,,,,,,,,,,89.64793881243077,20.944472304154132
3758,2024-04-17 01:39:00,873.52,874.31,874.78,873.52,57522.0,,,,,,,,,,,89.64793881243077,20.944472304154132
3759,2024-04-17 01:40:00,874.22,874.8,874.8,873.32,58938.0,,,,,,,,,,,87.49764877696836,20.944472304154132
3760,2024-04-17 01:41:00,874.97,874.66,875.75,874.66,87540.0,,,,,,,,,,,87.49764877696836,20.944472304154132
3761,2024-04-17 01:42:00,874.91,875.05,875.05,874.72,43296.0,,,,,,,,,,,87.49764877696836,20.944472304154132
3762,2024-04-17 01:43:00,874.92,874.68,875.28,874.68,41596.0,,,,,,,,,,,87.49764877696836,20.944472304154132
3763,2024-04-17 01:44:00,875.02,874.73,875.21,874.48,46984.0,,,,,,,,,,,87.49764877696836,20.944472304154132
3764,2024-04-17 01:45:00,873.66,874.18,874.55,873.66,51124.0,,,,,,,,,,,84.58539657016186,20.944472304154132
3765,2024-04-17 01:46:00,874.63,874.64,874.64,874.16,27704.0,,,,,,,,,,,84.58539657016186,20.944472304154132
3766,2024-04-17 01:47:00,874.36,874.5,874.53,873.55,61680.0,,,,,,,,,,,84.58539657016186,20.944472304154132
3767,2024-04-17 01:48:00,874.08,872.9,874.08,872.9,47034.0,,,,,,,,,,,84.58539657016186,20.944472304154132
3768,2024-04-17 01:49:00,872.75,873.02,873.65,872.55,54556.0,,,,,,,,,,,84.58539657016186,20.944472304154132
3769,2024-04-17 01:50:00,873.32,872.18,873.32,872.18,36310.0,,,,,,,,,,,78.88014035220667,20.944472304154132
3770,2024-04-17 01:51:00,872.24,872.91,873.02,872.24,67404.0,,,,,,,,,,,78.88014035220667,20.944472304154132
3771,2024-04-17 01:52:00,872.57,871.43,872.57,871.43,53724.0,,,,,,,,,,,78.88014035220667,20.944472304154132
3772,2024-04-17 01:53:00,871.59,870.8,871.59,870.21,108472.0,,,,,,,,,,,78.88014035220667,20.944472304154132
3773,2024-04-17 01:54:00,871.5,871.4,871.59,871.3,47748.0,,,,,,,,,,,78.88014035220667,20.944472304154132
3774,2024-04-17 01:55:00,872.37,872.79,873.4,872.37,87944.0,,,,,,,,,,,74.70541621256805,20.944472304154132
3775,2024-04-17 01:56:00,873.24,872.67,873.24,872.39,57068.0,,,,,,,,,,,74.70541621256805,20.944472304154132
3776,2024-04-17 01:57:00,872.84,872.32,873.61,872.32,62622.0,,,,,,,,,,,74.70541621256805,20.944472304154132
3777,2024-04-17 01:58:00,872.95,873.0,873.01,872.64,38458.0,,,,,,,,,,,74.70541621256805,20.944472304154132
3778,2024-04-17 01:59:00,873.19,872.77,873.19,872.73,20236.0,,,,,,,,,,,74.70541621256805,20.944472304154132
3779,2024-04-17 02:00:00,872.59,874.09,874.38,872.59,60954.0,,,,,,,,,,,72.96432483567756,21.791629096050542
3780,2024-04-17 02:01:00,873.54,873.98,874.17,873.54,60178.0,,,,,,,,,,,72.96432483567756,21.791629096050542
3781,2024-04-17 02:02:00,874.38,873.56,874.38,873.44,36192.0,,,,,,,,,,,72.96432483567756,21.791629096050542
3782,2024-04-17 02:03:00,873.48,873.36,873.48,873.04,66892.0,,,,,,,,,,,72.96432483567756,21.791629096050542
3783,2024-04-17 02:04:00,873.69,873.76,874.11,873.12,54652.0,,,,,,,,,,,72.96432483567756,21.791629096050542
3784,2024-04-17 02:05:00,873.24,873.56,874.22,872.94,72096.0,,,,,,,,,,,71.55558469600822,21.791629096050542
3785,2024-04-17 02:06:00,873.75,873.22,873.79,873.22,69212.0,,,,,,,,,,,71.55558469600822,21.791629096050542
3786,2024-04-17 02:07:00,873.29,873.66,873.81,873.07,55864.0,,,,,,,,,,,71.55558469600822,21.791629096050542
3787,2024-04-17 02:08:00,874.48,877.0,877.0,874.48,190164.0,,,,,,,,,,,71.55558469600822,21.791629096050542
3788,2024-04-17 02:09:00,877.39,878.98,878.98,877.39,248518.0,,,,,,,,,,,71.55558469600822,21.791629096050542
3789,2024-04-17 02:10:00,879.06,879.69,879.69,879.06,114812.0,,,,,,,,,,,77.34061601702828,21.791629096050542
3790,2024-04-17 02:11:00,879.27,879.02,879.43,878.88,112016.0,,,,,,,,,,,77.34061601702828,21.791629096050542
3791,2024-04-17 02:12:00,879.63,880.05,880.05,879.4,171498.0,,,,,,,,,,,77.34061601702828,21.791629096050542
3792,2024-04-17 02:13:00,880.36,880.01,880.98,880.01,179456.0,,,,,,,,,,,77.34061601702828,21.791629096050542
3793,2024-04-17 02:14:00,879.43,879.38,879.93,879.11,107332.0,,,,,,,,,,,77.34061601702828,21.791629096050542
3794,2024-04-17 02:15:00,879.87,877.79,879.87,877.73,115456.0,,,,,,,,,,,78.31649144365193,21.791629096050542
3795,2024-04-17 02:16:00,877.15,876.17,877.25,876.17,126948.0,,,,,,,,,,,78.31649144365193,21.791629096050542
3796,2024-04-17 02:17:00,876.01,875.6,876.42,875.6,93058.0,,,,,,,,,,,78.31649144365193,21.791629096050542
3797,2024-04-17 02:18:00,875.96,875.61,875.96,874.9,93686.0,,,,,,,,,,,78.31649144365193,21.791629096050542
3798,2024-04-17 02:19:00,875.26,875.0,875.47,874.98,42680.0,,,,,,,,,,,78.31649144365193,21.791629096050542
3799,2024-04-17 02:20:00,874.99,875.55,875.55,874.95,89560.0,,,,,,,,,,,76.24201134329849,21.791629096050542
3800,2024-04-17 02:21:00,875.55,874.39,875.55,874.22,100720.0,,,,,,,,,,,76.24201134329849,21.791629096050542
3801,2024-04-17 02:22:00,873.84,873.53,873.87,872.75,106132.0,,,,,,,,,,,76.24201134329849,21.791629096050542
3802,2024-04-17 02:23:00,873.28,873.89,873.98,873.01,60144.0,,,,,,,,,,,76.24201134329849,21.791629096050542
3803,2024-04-17 02:24:00,873.6,873.75,873.75,873.39,59722.0,,,,,,,,,,,76.24201134329849,21.791629096050542
3804,2024-04-17 02:25:00,873.72,873.76,873.83,873.16,45214.0,,,,,,,,,,,72.03898182744427,21.791629096050542
3805,2024-04-17 02:26:00,874.28,875.17,875.17,874.28,95860.0,,,,,,,,,,,72.03898182744427,21.791629096050542
3806,2024-04-17 02:27:00,875.47,875.52,875.66,875.27,85598.0,,,,,,,,,,,72.03898182744427,21.791629096050542
3807,2024-04-17 02:28:00,875.36,873.83,875.36,873.48,74184.0,,,,,,,,,,,72.03898182744427,21.791629096050542
3808,2024-04-17 02:29:00,873.42,872.79,873.42,872.58,85850.0,,,,,,,,,,,72.03898182744427,21.791629096050542
3809,2024-04-17 02:30:00,873.32,873.27,873.32,872.69,70230.0,,,,,,,,,,,67.00721932141673,22.348135995746077
3810,2024-04-17 02:31:00,873.8,873.69,874.31,873.69,62826.0,,,,,,,,,,,67.00721932141673,22.348135995746077
3811,2024-04-17 02:32:00,873.89,874.49,874.49,873.89,33804.0,,,,,,,,,,,67.00721932141673,22.348135995746077
3812,2024-04-17 02:33:00,873.92,873.93,874.24,873.92,34852.0,,,,,,,,,,,67.00721932141673,22.348135995746077
3813,2024-04-17 02:34:00,873.62,874.47,874.47,873.62,44512.0,,,,,,,,,,,67.00721932141673,22.348135995746077
3814,2024-04-17 02:35:00,874.75,876.36,876.36,874.75,117838.0,,,,,,,,,,,66.81032950528711,22.348135995746077
3815,2024-04-17 02:36:00,876.3,876.0,876.55,875.64,100154.0,,,,,,,,,,,66.81032950528711,22.348135995746077
3816,2024-04-17 02:37:00,876.4,876.36,876.53,876.26,70196.0,,,,,,,,,,,66.81032950528711,22.348135995746077
3817,2024-04-17 02:38:00,875.35,875.0,875.54,874.84,61064.0,,,,,,,,,,,66.81032950528711,22.348135995746077
3818,2024-04-17 02:39:00,875.52,875.87,876.24,875.52,42566.0,,,,,,,,,,,66.81032950528711,22.348135995746077
3819,2024-04-17 02:40:00,875.74,875.92,876.33,875.74,42434.0,,,,,,,,,,,66.02654249654458,22.348135995746077
3820,2024-04-17 02:41:00,876.22,875.42,876.22,875.42,48696.0,,,,,,,,,,,66.02654249654458,22.348135995746077
3821,2024-04-17 02:42:00,875.33,874.87,875.5,874.5,68556.0,,,,,,,,,,,66.02654249654458,22.348135995746077
3822,2024-04-17 02:43:00,875.34,875.17,875.35,874.86,39868.0,,,,,,,,,,,66.02654249654458,22.348135995746077
3823,2024-04-17 02:44:00,875.53,876.07,876.07,875.53,71994.0,,,,,,,,,,,66.02654249654458,22.348135995746077
3824,2024-04-17 02:45:00,875.79,875.57,875.83,875.3,38920.0,,,,,,,,,,,64.84569397760245,22.348135995746077
3825,2024-04-17 02:46:00,875.3,875.37,875.66,875.08,29384.0,,,,,,,,,,,64.84569397760245,22.348135995746077
3826,2024-04-17 02:47:00,875.23,875.49,875.63,874.99,36978.0,,,,,,,,,,,64.84569397760245,22.348135995746077
3827,2024-04-17 02:48:00,875.08,875.9,875.97,875.08,47468.0,,,,,,,,,,,64.84569397760245,22.348135995746077
3828,2024-04-17 02:49:00,876.28,875.49,876.47,875.49,76440.0,,,,,,,,,,,64.84569397760245,22.348135995746077
3829,2024-04-17 02:50:00,875.37,875.78,875.93,875.37,32004.0,,,,,,,,,,,64.09012522401079,22.348135995746077
3830,2024-04-17 02:51:00,875.7,877.39,877.39,875.7,84292.0,,,,,,,,,,,64.09012522401079,22.348135995746077
3831,2024-04-17 02:52:00,877.17,877.55,878.01,877.17,103880.0,,,,,,,,,,,64.09012522401079,22.348135995746077
3832,2024-04-17 02:53:00,878.09,878.21,878.6,878.09,95672.0,,,,,,,,,,,64.09012522401079,22.348135995746077
3833,2024-04-17 02:54:00,878.11,878.43,878.43,878.09,54178.0,,,,,,,,,,,64.09012522401079,22.348135995746077
3834,2024-04-17 02:55:00,877.88,878.03,878.35,877.88,61638.0,,,,,,,,,,,66.5464342227107,22.348135995746077
3835,2024-04-17 02:56:00,877.43,878.13,878.37,877.43,90924.0,,,,,,,,,,,66.5464342227107,22.348135995746077
3836,2024-04-17 02:57:00,877.91,878.1,878.1,877.91,37460.0,,,,,,,,,,,66.5464342227107,22.348135995746077
3837,2024-04-17 02:58:00,878.48,878.14,878.66,878.14,65712.0,,,,,,,,,,,66.5464342227107,22.348135995746077
3838,2024-04-17 02:59:00,878.39,878.92,878.92,878.39,61208.0,,,,,,,,,,,66.5464342227107,22.348135995746077
3839,2024-04-17 03:00:00,878.88,879.33,879.33,878.59,64238.0,,,,,,,,,,,70.54386408909482,24.887669929409682
3840,2024-04-17 03:01:00,878.96,878.42,879.23,878.42,95670.0,,,,,,,,,,,70.54386408909482,24.887669929409682
3841,2024-04-17 03:02:00,878.64,879.32,879.32,878.24,64484.0,,,,,,,,,,,70.54386408909482,24.887669929409682
3842,2024-04-17 03:03:00,879.71,880.51,880.51,879.71,149616.0,,,,,,,,,,,70.54386408909482,24.887669929409682
3843,2024-04-17 03:04:00,880.4,880.0,880.4,879.86,112280.0,,,,,,,,,,,70.54386408909482,24.887669929409682
3844,2024-04-17 03:05:00,879.49,878.4,879.49,878.4,89922.0,,,,,,,,,,,72.81300131381016,24.887669929409682
3845,2024-04-17 03:06:00,877.77,878.94,878.94,877.77,105398.0,,,,,,,,,,,72.81300131381016,24.887669929409682
3846,2024-04-17 03:07:00,878.79,880.39,880.39,878.79,68828.0,,,,,,,,,,,72.81300131381016,24.887669929409682
3847,2024-04-17 03:08:00,880.12,880.7,880.7,879.91,61640.0,,,,,,,,,,,72.81300131381016,24.887669929409682
3848,2024-04-17 03:09:00,880.72,880.11,880.72,880.11,73380.0,,,,,,,,,,,72.81300131381016,24.887669929409682
3849,2024-04-17 03:10:00,880.49,880.23,880.49,880.16,31564.0,,,,,,,,,,,77.36705111948683,24.887669929409682
3850,2024-04-17 03:11:00,880.0,879.65,880.5,879.65,54700.0,,,,,,,,,,,77.36705111948683,24.887669929409682
3851,2024-04-17 03:12:00,879.81,879.0,879.81,879.0,55326.0,,,,,,,,,,,77.36705111948683,24.887669929409682
3852,2024-04-17 03:13:00,879.44,878.8,879.49,878.71,62082.0,,,,,,,,,,,77.36705111948683,24.887669929409682
3853,2024-04-17 03:14:00,879.12,879.3,879.46,879.12,42968.0,,,,,,,,,,,77.36705111948683,24.887669929409682
3854,2024-04-17 03:15:00,879.26,878.9,879.54,878.87,34980.0,,,,,,,,,,,79.56463743680186,24.887669929409682
3855,2024-04-17 03:16:00,878.88,878.66,878.97,878.66,49660.0,,,,,,,,,,,79.56463743680186,24.887669929409682
3856,2024-04-17 03:17:00,878.71,877.27,878.71,877.27,108052.0,,,,,,,,,,,79.56463743680186,24.887669929409682
3857,2024-04-17 03:18:00,877.57,877.57,877.92,877.57,57236.0,,,,,,,,,,,79.56463743680186,24.887669929409682
3858,2024-04-17 03:19:00,877.91,878.07,878.43,877.9,54074.0,,,,,,,,,,,79.56463743680186,24.887669929409682
3859,2024-04-17 03:20:00,878.63,879.36,879.36,878.44,83862.0,,,,,,,,,,,82.14109337354787,24.887669929409682
3860,2024-04-17 03:21:00,878.89,878.69,878.89,878.6,37804.0,,,,,,,,,,,82.14109337354787,24.887669929409682
3861,2024-04-17 03:22:00,878.77,878.66,878.77,878.18,44576.0,,,,,,,,,,,82.14109337354787,24.887669929409682
3862,2024-04-17 03:23:00,878.5,878.91,878.91,878.45,43604.0,,,,,,,,,,,82.14109337354787,24.887669929409682
3863,2024-04-17 03:24:00,878.82,879.78,879.86,878.82,76078.0,,,,,,,,,,,82.14109337354787,24.887669929409682
3864,2024-04-17 03:25:00,879.8,879.64,879.8,879.6,35976.0,,,,,,,,,,,84.80116457537108,24.887669929409682
3865,2024-04-17 03:26:00,879.37,879.42,879.72,879.34,52522.0,,,,,,,,,,,84.80116457537108,24.887669929409682
3866,2024-04-17 03:27:00,879.3,878.96,879.3,878.96,36264.0,,,,,,,,,,,84.80116457537108,24.887669929409682
3867,2024-04-17 03:28:00,879.47,878.99,879.6,878.99,64428.0,,,,,,,,,,,84.80116457537108,24.887669929409682
3868,2024-04-17 03:29:00,878.85,879.15,879.15,878.54,43488.0,,,,,,,,,,,84.80116457537108,24.887669929409682
3869,2024-04-17 03:30:00,879.05,878.1,879.05,878.1,52428.0,,,,,,,,,,,85.00534672071825,26.8106466267095
3870,2024-04-17 03:31:00,878.12,878.02,878.12,877.67,53172.0,,,,,,,,,,,85.00534672071825,26.8106466267095
3871,2024-04-17 03:32:00,878.11,878.34,878.34,877.98,38606.0,,,,,,,,,,,85.00534672071825,26.8106466267095
3872,2024-04-17 03:33:00,878.38,878.11,878.72,878.02,50858.0,,,,,,,,,,,85.00534672071825,26.8106466267095
3873,2024-04-17 03:34:00,877.89,876.92,877.89,876.92,78268.0,,,,,,,,,,,85.00534672071825,26.8106466267095
3874,2024-04-17 03:35:00,876.49,874.95,876.49,874.95,128876.0,,,,,,,,,,,80.78507645568999,26.8106466267095
3875,2024-04-17 03:36:00,874.99,875.77,875.77,874.99,84416.0,,,,,,,,,,,80.78507645568999,26.8106466267095
3876,2024-04-17 03:37:00,876.69,876.47,876.98,876.07,95566.0,,,,,,,,,,,80.78507645568999,26.8106466267095
3877,2024-04-17 03:38:00,875.79,876.18,876.18,875.79,41642.0,,,,,,,,,,,80.78507645568999,26.8106466267095
3878,2024-04-17 03:39:00,876.76,877.38,877.38,876.31,78648.0,,,,,,,,,,,80.78507645568999,26.8106466267095
3879,2024-04-17 03:40:00,877.36,877.8,877.83,877.36,82904.0,,,,,,,,,,,80.95498452428185,26.8106466267095
3880,2024-04-17 03:41:00,877.76,877.0,877.76,877.0,73068.0,,,,,,,,,,,80.95498452428185,26.8106466267095
3881,2024-04-17 03:42:00,877.04,876.56,877.07,876.56,38300.0,,,,,,,,,,,80.95498452428185,26.8106466267095
3882,2024-04-17 03:43:00,876.34,876.1,876.34,875.88,70136.0,,,,,,,,,,,80.95498452428185,26.8106466267095
3883,2024-04-17 03:44:00,876.49,877.02,877.02,876.49,76900.0,,,,,,,,,,,80.95498452428185,26.8106466267095
3884,2024-04-17 03:45:00,876.92,877.28,877.28,876.58,53444.0,,,,,,,,,,,80.36330152503541,26.8106466267095
3885,2024-04-17 03:46:00,877.5,878.33,878.33,877.2,85804.0,,,,,,,,,,,80.36330152503541,26.8106466267095
3886,2024-04-17 03:47:00,878.0,877.72,878.0,877.6,49864.0,,,,,,,,,,,80.36330152503541,26.8106466267095
3887,2024-04-17 03:48:00,876.93,875.78,877.1,875.78,77960.0,,,,,,,,,,,80.36330152503541,26.8106466267095
3888,2024-04-17 03:49:00,875.8,875.44,876.2,875.44,90028.0,,,,,,,,,,,80.36330152503541,26.8106466267095
3889,2024-04-17 03:50:00,875.65,875.8,876.39,875.65,71464.0,,,,,,,,,,,77.67180382719755,26.8106466267095
3890,2024-04-17 03:51:00,876.1,876.57,876.59,875.84,72824.0,,,,,,,,,,,77.67180382719755,26.8106466267095
3891,2024-04-17 03:52:00,876.27,876.35,876.95,876.27,87100.0,,,,,,,,,,,77.67180382719755,26.8106466267095
3892,2024-04-17 03:53:00,876.77,876.8,877.34,876.77,77028.0,,,,,,,,,,,77.67180382719755,26.8106466267095
3893,2024-04-17 03:54:00,876.68,876.53,876.94,876.16,71424.0,,,,,,,,,,,77.67180382719755,26.8106466267095
3894,2024-04-17 03:55:00,876.36,877.11,877.11,876.1,68372.0,,,,,,,,,,,76.74455133086124,26.8106466267095
3895,2024-04-17 03:56:00,876.69,876.73,877.03,876.69,86636.0,,,,,,,,,,,76.74455133086124,26.8106466267095
3896,2024-04-17 03:57:00,876.02,876.08,876.4,875.69,133592.0,,,,,,,,,,,76.74455133086124,26.8106466267095
3897,2024-04-17 03:58:00,876.03,875.77,876.03,875.61,81000.0,,,,,,,,,,,76.74455133086124,26.8106466267095
3898,2024-04-17 03:59:00,875.72,874.93,875.72,874.83,152232.0,,,,,,,,,,,76.74455133086124,26.8106466267095
3899,2024-04-17 04:00:00,874.72,874.15,880.0,872.5,2066864.0,,,,,,,,,,,71.47565139572666,27.29113033878052
3900,2024-04-17 21:31:00,883.4,883.03,885.8,869.45,1422176.0,,,,,,,,,,,71.47565139572666,27.29113033878052
3901,2024-04-17 21:32:00,882.5,884.5,884.5,882.5,212797.0,,,,,,,,,,,71.47565139572666,27.29113033878052
3902,2024-04-17 21:33:00,886.07,886.95,887.12,886.07,316474.0,,,,,,,,,,,71.47565139572666,27.29113033878052
3903,2024-04-17 21:34:00,887.2,886.94,887.61,886.38,263746.0,,,,,,,,,,,71.47565139572666,27.29113033878052
3904,2024-04-17 21:35:00,884.7,883.6,885.43,883.6,201205.0,,,,,,,,,,,73.04615886871068,27.29113033878052
3905,2024-04-17 21:36:00,882.51,883.84,883.84,881.46,289975.0,,,,,,,,,,,73.04615886871068,27.29113033878052
3906,2024-04-17 21:37:00,883.55,882.65,884.33,882.65,204264.0,,,,,,,,,,,73.04615886871068,27.29113033878052
3907,2024-04-17 21:38:00,883.62,885.3,885.3,883.17,218413.0,,,,,,,,,,,73.04615886871068,27.29113033878052
3908,2024-04-17 21:39:00,885.95,884.03,885.95,884.03,178019.0,,,,,,,,,,,73.04615886871068,27.29113033878052
3909,2024-04-17 21:40:00,883.51,881.38,883.51,880.34,229372.0,,,,,,,,,,,72.25523152236968,27.29113033878052
3910,2024-04-17 21:41:00,881.76,880.66,881.76,879.99,223999.0,,,,,,,,,,,72.25523152236968,27.29113033878052
3911,2024-04-17 21:42:00,880.98,879.21,880.98,878.77,198091.0,,,,,,,,,,,72.25523152236968,27.29113033878052
3912,2024-04-17 21:43:00,879.72,879.76,880.76,879.72,141342.0,,,,,,,,,,,72.25523152236968,27.29113033878052
3913,2024-04-17 21:44:00,879.26,880.91,881.28,879.26,184086.0,,,,,,,,,,,72.25523152236968,27.29113033878052
3914,2024-04-17 21:45:00,880.41,879.88,880.41,879.72,120009.0,,,,,,,,,,,70.06916654338659,27.29113033878052
3915,2024-04-17 21:46:00,880.55,879.58,880.55,879.58,128977.0,,,,,,,,,,,70.06916654338659,27.29113033878052
3916,2024-04-17 21:47:00,878.62,878.6,878.62,877.36,258168.0,,,,,,,,,,,70.06916654338659,27.29113033878052
3917,2024-04-17 21:48:00,879.36,879.27,879.36,878.41,101526.0,,,,,,,,,,,70.06916654338659,27.29113033878052
3918,2024-04-17 21:49:00,878.54,875.83,878.54,875.56,206017.0,,,,,,,,,,,70.06916654338659,27.29113033878052
3919,2024-04-17 21:50:00,874.35,873.42,874.35,873.42,299155.0,,,,,,,,,,,61.75699350626698,27.29113033878052
3920,2024-04-17 21:51:00,873.67,872.3,873.67,871.71,269251.0,,,,,,,,,,,61.75699350626698,27.29113033878052
3921,2024-04-17 21:52:00,872.59,869.52,872.59,869.16,281656.0,,,,,,,,,,,61.75699350626698,27.29113033878052
3922,2024-04-17 21:53:00,868.64,869.6,869.66,868.64,286024.0,,,,,,,,,,,61.75699350626698,27.29113033878052
3923,2024-04-17 21:54:00,869.69,870.11,871.0,869.69,173272.0,1.0,,,,,,,,1.0,,61.75699350626698,27.29113033878052
3924,2024-04-17 21:55:00,868.97,869.16,869.16,868.46,235631.0,,,,,,,,,,,50.164486649367774,27.29113033878052
3925,2024-04-17 21:56:00,869.79,871.47,872.13,869.79,265511.0,,,,,,,,,,,50.164486649367774,27.29113033878052
3926,2024-04-17 21:57:00,870.8,871.79,872.22,870.8,160465.0,,,,,,,,,,,50.164486649367774,27.29113033878052
3927,2024-04-17 21:58:00,871.34,868.34,871.34,868.34,227452.0,,,,,,,,,,,50.164486649367774,27.29113033878052
3928,2024-04-17 21:59:00,869.05,870.24,870.41,869.05,131681.0,,,,,,,,,,,50.164486649367774,27.29113033878052
3929,2024-04-17 22:00:00,870.67,872.05,872.05,870.67,149581.0,,,,,,,,,,,42.71190036903067,27.08657942915245
3930,2024-04-17 22:01:00,871.61,870.96,872.12,870.75,172615.0,,,,,,,,,,,42.71190036903067,27.08657942915245
3931,2024-04-17 22:02:00,870.72,871.17,871.87,870.72,114958.0,,,,,,,,,,,42.71190036903067,27.08657942915245
3932,2024-04-17 22:03:00,870.86,869.14,870.86,869.14,135738.0,,,,,,,,,,,42.71190036903067,27.08657942915245
3933,2024-04-17 22:04:00,868.36,869.23,869.23,867.35,224365.0,,,,,,,,,,,42.71190036903067,27.08657942915245
3934,2024-04-17 22:05:00,868.59,867.45,868.59,866.71,208776.0,,,,,,,,,,,33.01185497492892,27.08657942915245
3935,2024-04-17 22:06:00,867.95,865.53,867.95,865.53,153699.0,,,,,,,,,,,33.01185497492892,27.08657942915245
3936,2024-04-17 22:07:00,866.18,867.03,867.18,866.18,164849.0,,,,,,,,,,,33.01185497492892,27.08657942915245
3937,2024-04-17 22:08:00,867.4,868.02,868.02,867.36,121149.0,,,,,,,,,,,33.01185497492892,27.08657942915245
3938,2024-04-17 22:09:00,867.65,867.33,868.09,867.03,109471.0,,,,,,,,,,,33.01185497492892,27.08657942915245
3939,2024-04-17 22:10:00,866.87,865.0,866.96,865.0,190654.0,,,,,,,,,,,23.754393258528182,27.08657942915245
3940,2024-04-17 22:11:00,865.68,864.31,866.11,864.2,192257.0,,,,,,,,,,,23.754393258528182,27.08657942915245
3941,2024-04-17 22:12:00,864.85,862.75,864.85,862.75,188183.0,,,,,,,,,,,23.754393258528182,27.08657942915245
3942,2024-04-17 22:13:00,862.41,861.65,862.53,861.6,190003.0,,,,,,,,,,,23.754393258528182,27.08657942915245
3943,2024-04-17 22:14:00,862.79,864.03,864.3,862.62,232607.0,,,,,,,,,,,23.754393258528182,27.08657942915245
3944,2024-04-17 22:15:00,864.65,863.9,864.98,863.9,140475.0,,,,,,,,,,,17.27448872601559,27.08657942915245
3945,2024-04-17 22:16:00,863.32,863.37,864.0,863.32,102242.0,,,,,,,,,,,17.27448872601559,27.08657942915245
3946,2024-04-17 22:17:00,862.56,863.88,863.88,862.41,140360.0,,,,,,,,,,,17.27448872601559,27.08657942915245
3947,2024-04-17 22:18:00,864.85,864.28,864.85,863.5,135614.0,,,,,,,,,,,17.27448872601559,27.08657942915245
3948,2024-04-17 22:19:00,863.75,863.68,864.77,863.65,121295.0,,,,,,,,,,,17.27448872601559,27.08657942915245
3949,2024-04-17 22:20:00,863.96,863.64,864.1,862.83,110140.0,,,,,,,,,,,11.40125987175756,27.08657942915245
3950,2024-04-17 22:21:00,863.46,863.93,863.99,863.35,92771.0,,,,,,,,,,,11.40125987175756,27.08657942915245
3951,2024-04-17 22:22:00,863.69,864.9,864.9,863.66,83593.0,,,,,,,,,,,11.40125987175756,27.08657942915245
3952,2024-04-17 22:23:00,864.44,862.53,864.44,862.53,157024.0,,,,,,,,,,,11.40125987175756,27.08657942915245
3953,2024-04-17 22:24:00,862.58,861.29,862.58,861.29,218966.0,,,,,,,,,,,11.40125987175756,27.08657942915245
3954,2024-04-17 22:25:00,861.37,863.26,863.58,861.37,193434.0,,,,,,,,,,,6.200729314188948,27.08657942915245
3955,2024-04-17 22:26:00,864.34,866.08,866.31,863.96,291590.0,,,,,,,,,,,6.200729314188948,27.08657942915245
3956,2024-04-17 22:27:00,866.07,866.85,867.23,866.07,194272.0,,,,,,,,,,,6.200729314188948,27.08657942915245
3957,2024-04-17 22:28:00,866.61,866.89,867.3,866.55,133028.0,,,,,,,,,,,6.200729314188948,27.08657942915245
3958,2024-04-17 22:29:00,867.02,866.8,867.3,866.75,107651.0,,,,,,,,,,,6.200729314188948,27.08657942915245
3959,2024-04-17 22:30:00,866.94,866.65,867.06,866.3,89042.0,,,,,,,,,,,4.137695846865427,25.193486785937964
3960,2024-04-17 22:31:00,867.36,866.68,867.65,866.68,117003.0,,,,,,,,,,,4.137695846865427,25.193486785937964
3961,2024-04-17 22:32:00,865.67,867.51,867.86,865.39,161089.0,,,,,,,,,,,4.137695846865427,25.193486785937964
3962,2024-04-17 22:33:00,867.72,865.92,867.72,865.92,105655.0,,,,,,,,,,,4.137695846865427,25.193486785937964
3963,2024-04-17 22:34:00,866.12,865.97,866.32,865.85,88227.0,,,,,,,,,,,4.137695846865427,25.193486785937964
3964,2024-04-17 22:35:00,865.84,864.57,865.84,864.57,115536.0,,,,,,,,,,,0.9023841002865396,25.193486785937964
3965,2024-04-17 22:36:00,865.23,866.54,866.54,864.84,92038.0,,,,,,,,,,,0.9023841002865396,25.193486785937964
3966,2024-04-17 22:37:00,866.33,865.54,867.14,865.54,88830.0,,,,,,,,,,,0.9023841002865396,25.193486785937964
