,dt,open,close,high,low,vol
0,2023-12-22 22:31:00,372.18,372.06,372.405,370.58,599328
1,2023-12-22 22:32:00,372.098,372.077,372.098,371.93,62946
2,2023-12-22 22:33:00,372.04,372.025,372.04,371.993,63055
3,2023-12-22 22:34:00,372.065,372.04,372.065,371.96,63190
4,2023-12-22 22:35:00,372.02,371.47,372.02,371.47,77871
5,2023-12-22 22:36:00,371.67,371.63,371.67,371.41,58529
6,2023-12-22 22:37:00,371.77,371.4,371.77,371.4,32244
7,2023-12-22 22:38:00,371.46,371.48,371.48,371.42,30472
8,2023-12-22 22:39:00,371.64,371.235,371.64,371.235,50727
9,2023-12-22 22:40:00,371.32,371.52,371.52,371.32,58308
10,2023-12-22 22:41:00,371.47,371.78,371.78,371.365,52758
11,2023-12-22 22:42:00,371.745,371.825,371.87,371.59,64282
12,2023-12-22 22:43:00,371.92,371.995,372.05,371.92,74842
13,2023-12-22 22:44:00,371.99,371.98,372.01,371.887,63849
14,2023-12-22 22:45:00,372.11,372.263,372.4,372.11,63620
15,2023-12-22 22:46:00,372.34,372.214,372.39,372.214,34501
16,2023-12-22 22:47:00,372.139,372.22,372.23,372.11,36677
17,2023-12-22 22:48:00,372.19,372.315,372.315,372.135,26490
18,2023-12-22 22:49:00,372.35,372.3,372.35,372.13,37151
19,2023-12-22 22:50:00,372.45,372.38,372.45,372.38,80004
20,2023-12-22 22:51:00,372.39,372.44,372.5,372.346,82968
21,2023-12-22 22:52:00,372.44,372.4,372.45,372.4,64748
22,2023-12-22 22:53:00,372.48,372.397,372.58,372.397,48542
23,2023-12-22 22:54:00,372.372,372.47,372.47,372.34,29440
24,2023-12-22 22:55:00,372.604,372.6,372.71,372.6,52366
25,2023-12-22 22:56:00,372.7,372.44,372.775,372.44,41368
26,2023-12-22 22:57:00,372.4,372.385,372.4,372.34,50478
27,2023-12-22 22:58:00,372.425,372.61,372.657,372.42,33091
28,2023-12-22 22:59:00,372.5,372.42,372.5,372.42,40963
29,2023-12-22 23:00:00,372.49,372.56,372.56,372.39,33538
30,2023-12-22 23:01:00,372.51,372.44,372.56,372.44,41037
31,2023-12-22 23:02:00,372.44,372.46,372.467,372.44,70112
32,2023-12-22 23:03:00,372.47,372.52,372.6,372.47,63648
33,2023-12-22 23:04:00,372.48,372.73,372.75,372.48,39379
34,2023-12-22 23:05:00,372.695,372.722,372.741,372.627,26352
35,2023-12-22 23:06:00,372.753,372.925,372.96,372.753,53131
36,2023-12-22 23:07:00,372.67,372.58,372.67,372.54,37997
37,2023-12-22 23:08:00,372.61,372.695,372.695,372.61,22498
38,2023-12-22 23:09:00,372.74,372.965,372.965,372.74,38591
39,2023-12-22 23:10:00,373.05,372.93,373.05,372.9,50489
40,2023-12-22 23:11:00,373.05,372.83,373.05,372.78,36797
41,2023-12-22 23:12:00,372.82,372.7,372.9,372.7,33751
42,2023-12-22 23:13:00,372.735,372.935,372.935,372.69,36696
43,2023-12-22 23:14:00,372.979,372.933,373.17,372.933,47182
44,2023-12-22 23:15:00,372.966,373.16,373.16,372.966,288878
45,2023-12-22 23:16:00,373.21,373.096,373.21,373.096,32107
