,dt,open,close,high,low,vol
0,2023-12-11 22:31:00,366.98,365.0,372.39,364.89,1953162
1,2023-12-11 22:32:00,365.205,365.35,365.35,364.925,312032
2,2023-12-11 22:33:00,365.42,365.61,365.785,365.42,318975
3,2023-12-11 22:34:00,365.93,366.85,366.85,365.93,211165
4,2023-12-11 22:35:00,367.175,367.135,367.915,367.135,294071
5,2023-12-11 22:36:00,367.01,365.78,367.3,365.78,477882
6,2023-12-11 22:37:00,365.7,366.03,366.03,365.67,204936
7,2023-12-11 22:38:00,366.16,366.487,366.83,366.16,129574
8,2023-12-11 22:39:00,367.133,366.773,367.25,366.575,240280
9,2023-12-11 22:40:00,367.17,367.15,367.59,367.1,197981
10,2023-12-11 22:41:00,366.92,366.59,366.92,366.59,100266
11,2023-12-11 22:42:00,366.47,367.59,367.752,366.47,249540
12,2023-12-11 22:43:00,367.215,367.26,367.54,367.138,94678
13,2023-12-11 22:44:00,367.11,366.93,367.277,366.93,270901
14,2023-12-11 22:45:00,367.12,367.14,367.456,367.12,102409
15,2023-12-11 22:46:00,366.92,366.67,366.92,366.67,100788
16,2023-12-11 22:47:00,366.545,366.763,366.88,366.542,103810
17,2023-12-11 22:48:00,366.6,367.01,367.01,366.6,89806
18,2023-12-11 22:49:00,367.005,366.435,367.005,366.435,101793
19,2023-12-11 22:50:00,366.53,366.49,366.85,366.49,70953
20,2023-12-11 22:51:00,366.556,366.59,366.68,366.556,70564
21,2023-12-11 22:52:00,366.63,366.54,366.63,366.515,97347
22,2023-12-11 22:53:00,366.645,366.8,366.8,366.645,106983
23,2023-12-11 22:54:00,366.96,367.69,368.0,366.96,197633
24,2023-12-11 22:55:00,367.56,367.13,367.56,367.13,88459
25,2023-12-11 22:56:00,366.83,367.12,367.214,366.83,122145
26,2023-12-11 22:57:00,366.84,366.535,366.84,366.535,72338
27,2023-12-11 22:58:00,366.72,366.678,366.72,366.545,115732
28,2023-12-11 22:59:00,366.65,366.86,366.93,366.65,62512
29,2023-12-11 23:00:00,366.926,367.23,367.23,366.926,71087
30,2023-12-11 23:01:00,367.12,367.41,367.41,366.923,111364
31,2023-12-11 23:02:00,367.315,367.12,367.38,367.04,76380
32,2023-12-11 23:03:00,366.93,366.993,367.038,366.93,75347
33,2023-12-11 23:04:00,366.91,367.02,367.02,366.765,63759
34,2023-12-11 23:05:00,366.985,367.26,367.26,366.985,82006
35,2023-12-11 23:06:00,367.1,367.66,367.66,367.03,102042
36,2023-12-11 23:07:00,367.68,367.5,367.68,367.418,82510
37,2023-12-11 23:08:00,367.345,366.995,367.345,366.995,58959
38,2023-12-11 23:09:00,366.9,367.19,367.22,366.9,59697
39,2023-12-11 23:10:00,366.995,367.16,367.16,366.995,48050
40,2023-12-11 23:11:00,367.0,367.07,367.07,366.965,57548
41,2023-12-11 23:12:00,366.98,367.235,367.36,366.94,69150
42,2023-12-11 23:13:00,367.295,367.17,367.38,367.17,59432
43,2023-12-11 23:14:00,367.043,366.975,367.048,366.935,70542
44,2023-12-11 23:15:00,367.16,366.89,367.16,366.89,51788
45,2023-12-11 23:16:00,366.76,366.66,366.76,366.62,69799
46,2023-12-11 23:17:00,366.645,367.13,367.13,366.645,94866
47,2023-12-11 23:18:00,367.21,366.75,367.21,366.735,49839
48,2023-12-11 23:19:00,366.77,367.18,367.18,366.665,68718
49,2023-12-11 23:20:00,367.26,367.06,367.26,366.98,71648
50,2023-12-11 23:21:00,367.05,366.92,367.15,366.92,33575
51,2023-12-11 23:22:00,367.01,366.9,367.042,366.9,50227
52,2023-12-11 23:23:00,366.925,367.22,367.22,366.925,53010
53,2023-12-11 23:24:00,367.195,367.305,367.305,367.02,54337
54,2023-12-11 23:25:00,367.1,366.98,367.1,366.98,56179
55,2023-12-11 23:26:00,367.245,367.125,367.27,367.101,53017
56,2023-12-11 23:27:00,367.228,367.087,367.23,367.06,44822
57,2023-12-11 23:28:00,367.07,367.07,367.151,367.07,51042
58,2023-12-11 23:29:00,366.89,367.06,367.06,366.89,130061
59,2023-12-11 23:30:00,367.015,367.23,367.23,367.015,92965
60,2023-12-11 23:31:00,367.07,367.21,367.21,366.96,89410
61,2023-12-11 23:32:00,366.992,367.015,367.17,366.992,55081
62,2023-12-11 23:33:00,367.005,367.21,367.21,366.995,62168
63,2023-12-11 23:34:00,367.138,367.32,367.34,367.138,53316
64,2023-12-11 23:35:00,367.16,366.98,367.16,366.965,78769
65,2023-12-11 23:36:00,367.0,367.1,367.1,366.99,46807
66,2023-12-11 23:37:00,367.295,367.428,367.592,367.295,131719
67,2023-12-11 23:38:00,367.46,367.36,367.46,367.32,51452
68,2023-12-11 23:39:00,367.21,367.218,367.4,367.21,44344
69,2023-12-11 23:40:00,367.26,367.39,367.48,367.26,51176
70,2023-12-11 23:41:00,367.496,367.41,367.496,367.336,48266
71,2023-12-11 23:42:00,367.49,367.585,367.585,367.45,61625
72,2023-12-11 23:43:00,367.292,367.54,367.558,367.29,42788
73,2023-12-11 23:44:00,367.595,367.725,367.763,367.59,66042
74,2023-12-11 23:45:00,367.8,367.69,367.8,367.617,47849
75,2023-12-11 23:46:00,367.733,368.14,368.14,367.666,59717
76,2023-12-11 23:47:00,368.18,367.952,368.28,367.952,120622
77,2023-12-11 23:48:00,367.925,368.49,368.49,367.925,73410
78,2023-12-11 23:49:00,368.565,368.56,368.67,368.47,87461
79,2023-12-11 23:50:00,368.555,368.58,368.69,368.555,46779
80,2023-12-11 23:51:00,368.52,368.65,368.87,368.405,66429
81,2023-12-11 23:52:00,368.71,368.55,368.71,368.55,45642
82,2023-12-11 23:53:00,368.641,368.72,368.93,368.641,75840
83,2023-12-11 23:54:00,368.69,369.03,369.03,368.69,52874
84,2023-12-11 23:55:00,368.9,368.725,368.9,368.685,47215
85,2023-12-11 23:56:00,368.82,368.76,368.89,368.755,57417
86,2023-12-11 23:57:00,368.74,368.74,368.778,368.69,37137
87,2023-12-11 23:58:00,368.71,368.885,368.885,368.71,49007
88,2023-12-11 23:59:00,368.79,368.62,368.79,368.62,53302
89,2023-12-12 00:00:00,368.615,368.337,368.615,368.337,49932
