,dt,open,close,high,low,vol
0,2024-04-11 21:31:00,425.07,425.14,426.9,423.31,938526
1,2024-04-11 21:32:00,425.265,423.73,425.265,423.73,89029
2,2024-04-11 21:33:00,424.0,425.04,425.04,424.0,101291
3,2024-04-11 21:34:00,425.24,424.785,425.28,424.71,76604
4,2024-04-11 21:35:00,424.373,424.8,424.8,424.373,47460
5,2024-04-11 21:36:00,424.83,425.59,425.72,424.83,96193
6,2024-04-11 21:37:00,425.63,425.29,425.67,425.23,63389
7,2024-04-11 21:38:00,425.4,424.98,425.4,424.94,51172
8,2024-04-11 21:39:00,425.105,425.01,425.105,424.78,45546
9,2024-04-11 21:40:00,425.124,424.955,425.124,424.89,52738
10,2024-04-11 21:41:00,425.0,424.88,425.0,424.34,82270
11,2024-04-11 21:42:00,425.04,425.19,425.19,424.95,61886
12,2024-04-11 21:43:00,424.98,424.705,424.98,424.66,43969
13,2024-04-11 21:44:00,424.735,424.76,424.915,424.73,62863
14,2024-04-11 21:45:00,424.67,424.57,424.67,424.52,59157
15,2024-04-11 21:46:00,424.555,424.76,424.76,424.525,60073
16,2024-04-11 21:47:00,424.91,424.31,424.91,424.25,55954
17,2024-04-11 21:48:00,424.39,424.705,424.85,424.39,71828
18,2024-04-11 21:49:00,424.48,424.65,424.65,424.48,24037
19,2024-04-11 21:50:00,424.74,424.57,424.74,424.5,40403
20,2024-04-11 21:51:00,424.54,424.69,424.746,424.54,31437
21,2024-04-11 21:52:00,424.805,424.76,424.805,424.66,39871
22,2024-04-11 21:53:00,424.77,424.73,424.87,424.73,46458
23,2024-04-11 21:54:00,424.675,424.17,424.73,424.17,48918
24,2024-04-11 21:55:00,424.098,424.075,424.37,423.74,71275
25,2024-04-11 21:56:00,424.23,423.945,424.285,423.945,37597
26,2024-04-11 21:57:00,423.94,423.35,423.94,423.35,48928
27,2024-04-11 21:58:00,423.435,423.46,423.46,423.31,62717
28,2024-04-11 21:59:00,423.575,423.805,423.805,423.494,53769
29,2024-04-11 22:00:00,423.805,423.645,423.89,423.52,36594
30,2024-04-11 22:01:00,423.79,423.36,423.79,423.36,66067
31,2024-04-11 22:02:00,423.27,422.9,423.27,422.86,70856
32,2024-04-11 22:03:00,422.84,423.006,423.006,422.81,49802
33,2024-04-11 22:04:00,422.91,422.958,422.958,422.73,63845
34,2024-04-11 22:05:00,423.11,422.975,423.11,422.79,38424
35,2024-04-11 22:06:00,423.05,422.57,423.15,422.57,46135
36,2024-04-11 22:07:00,422.598,422.588,422.711,422.55,48891
37,2024-04-11 22:08:00,422.56,422.49,422.56,422.25,66742
38,2024-04-11 22:09:00,422.52,422.665,422.68,422.52,45795
39,2024-04-11 22:10:00,422.7,422.48,422.7,422.48,28994
40,2024-04-11 22:11:00,422.45,422.46,422.5,422.37,32352
41,2024-04-11 22:12:00,422.17,422.055,422.195,422.035,66465
42,2024-04-11 22:13:00,422.232,422.09,422.232,422.02,45667
43,2024-04-11 22:14:00,422.055,422.335,422.335,422.055,49138
44,2024-04-11 22:15:00,422.365,422.32,422.42,422.32,44092
45,2024-04-11 22:16:00,422.2,421.849,422.2,421.805,39923
46,2024-04-11 22:17:00,421.61,421.87,421.93,421.61,45055
47,2024-04-11 22:18:00,421.81,421.821,421.85,421.64,27810
48,2024-04-11 22:19:00,421.74,422.1,422.13,421.74,56563
49,2024-04-11 22:20:00,421.94,421.98,422.115,421.94,38858
50,2024-04-11 22:21:00,421.86,422.0,422.09,421.86,34405
51,2024-04-11 22:22:00,422.23,422.26,422.45,422.23,28257
52,2024-04-11 22:23:00,422.36,422.435,422.45,422.36,27662
53,2024-04-11 22:24:00,422.57,422.62,422.644,422.51,32879
54,2024-04-11 22:25:00,422.618,422.8,422.8,422.585,25134
55,2024-04-11 22:26:00,422.68,422.76,422.76,422.553,38334
56,2024-04-11 22:27:00,422.711,422.84,422.84,422.67,28875
57,2024-04-11 22:28:00,422.79,422.64,422.79,422.6,30479
58,2024-04-11 22:29:00,422.62,422.99,422.99,422.62,24935
59,2024-04-11 22:30:00,423.05,423.06,423.07,422.935,25791
60,2024-04-11 22:31:00,423.0,423.12,423.12,422.88,26414
61,2024-04-11 22:32:00,423.165,423.4,423.51,423.165,56837
62,2024-04-11 22:33:00,423.58,423.11,423.58,423.11,44922
63,2024-04-11 22:34:00,423.02,423.14,423.14,422.961,23868
64,2024-04-11 22:35:00,423.04,422.875,423.04,422.875,16192
65,2024-04-11 22:36:00,423.085,422.9,423.136,422.9,13582
66,2024-04-11 22:37:00,422.97,423.0,423.03,422.95,16391
67,2024-04-11 22:38:00,423.01,423.2,423.28,422.975,37304
68,2024-04-11 22:39:00,423.28,423.17,423.28,423.075,20298
69,2024-04-11 22:40:00,423.12,423.24,423.24,422.925,25089
70,2024-04-11 22:41:00,423.365,423.515,423.515,423.273,38715
71,2024-04-11 22:42:00,423.45,423.425,423.475,423.39,18003
72,2024-04-11 22:43:00,423.47,423.63,423.63,423.4,24620
73,2024-04-11 22:44:00,423.58,423.505,423.58,423.37,30493
74,2024-04-11 22:45:00,423.47,423.38,423.5,423.38,14369
75,2024-04-11 22:46:00,423.48,423.58,423.58,423.46,40167
76,2024-04-11 22:47:00,423.515,423.4,423.515,423.4,18223
77,2024-04-11 22:48:00,423.43,423.524,423.524,423.43,15738
78,2024-04-11 22:49:00,423.51,423.62,423.62,423.47,20935
79,2024-04-11 22:50:00,423.5,423.37,423.55,423.37,27429
80,2024-04-11 22:51:00,423.316,423.35,423.355,423.25,18920
81,2024-04-11 22:52:00,423.505,423.15,423.505,423.15,24722
