,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30
0,2022-12-01 22:31:00,22.747,22.627,23.167,22.347,18430020,1669905060,,,,,,,,,,,83.39349087205642,113.75687169583489,77.47655407024277
1,2022-12-01 22:32:00,22.682,22.692,22.697,22.669,850822,1669905120,,,,,,,,,,,77.62741184603115,113.75687169583489,77.47655407024277
2,2022-12-01 22:33:00,22.682,22.837,22.837,22.677,1564962,1669905180,,,,,,,,,,,75.11904440366717,113.75687169583489,77.47655407024277
3,2022-12-01 22:34:00,22.812,22.837,22.864,22.812,1165356,1669905240,,,,,,,,,,,72.90619489887291,113.75687169583489,77.47655407024277
4,2022-12-01 22:35:00,22.809,22.822,22.845,22.802,1111486,1669905300,,,,,,,,,,,70.69016898814391,112.18058255294162,77.47655407024277
5,2022-12-01 22:36:00,22.887,22.929,22.947,22.882,1529220,1669905360,,1.0,,,,,,,,,70.57511141812884,112.18058255294162,77.47655407024277
6,2022-12-01 22:37:00,22.937,22.937,22.937,22.888,1072796,1669905420,,,,,,,,,,,70.58035185275341,112.18058255294162,77.47655407024277
7,2022-12-01 22:38:00,22.922,22.822,22.922,22.822,1337738,1669905480,,,,,,,,,,,68.43305693009839,112.18058255294162,77.47655407024277
8,2022-12-01 22:39:00,22.847,22.867,22.887,22.847,938452,1669905540,,,,,,,,,,1.0,67.29129080669622,112.18058255294162,77.47655407024277
9,2022-12-01 22:40:00,22.907,22.767,22.914,22.747,1369600,1669905600,,,,,,,,,,,64.37395967873067,110.38275442876485,77.47655407024277
10,2022-12-01 22:41:00,22.765,22.767,22.792,22.765,595016,1669905660,,,,,,,,,,,61.62184460327194,110.38275442876485,77.47655407024277
11,2022-12-01 22:42:00,22.787,22.817,22.827,22.782,429488,1669905720,,,,,,,,,,,60.196848922120154,110.38275442876485,77.47655407024277
12,2022-12-01 22:43:00,22.817,22.86,22.86,22.817,583968,1669905780,,,,,,,,,,,59.6062260664186,110.38275442876485,77.47655407024277
13,2022-12-01 22:44:00,22.887,22.917,22.927,22.887,669856,1669905840,,,,,,,,,,,60.22206361668319,110.38275442876485,77.47655407024277
14,2022-12-01 22:45:00,22.937,22.967,22.982,22.929,1334764,1669905900,,,,,,,,,,,61.848230290641254,109.83426158223813,77.47655407024277
15,2022-12-01 22:46:00,23.032,23.052,23.067,23.032,1983448,1669905960,,,,,,,,,,,65.09442562983531,109.83426158223813,77.47655407024277
16,2022-12-01 22:47:00,23.037,23.047,23.047,23.017,1254836,1669906020,,,,,,,,,,,67.91879978617541,109.83426158223813,77.47655407024277
17,2022-12-01 22:48:00,23.067,23.037,23.067,23.022,725576,1669906080,,,,,,,,,,,70.25746234349549,109.83426158223813,77.47655407024277
18,2022-12-01 22:49:00,23.047,23.017,23.087,23.017,769116,1669906140,,,,,,,,,,,71.95121066289201,109.83426158223813,77.47655407024277
19,2022-12-01 22:50:00,23.027,23.077,23.087,23.027,819352,1669906200,,,,,,,,,,,74.71888249685438,109.90041850945863,77.47655407024277
20,2022-12-01 22:51:00,23.062,23.097,23.097,23.062,730196,1669906260,,,,,,,,,,,77.61216267553442,109.90041850945863,77.47655407024277
