,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30
0,2023-09-13 21:31:00,176.51,176.793,177.48,175.22,3553278,1694611860,,,,,,,,,,,114.1777844099765,31.2443086836374,23.93494630083707
1,2023-09-13 21:32:00,176.81,177.08,177.08,176.81,500962,1694611920,,,,,,,,,,,112.60738770886323,31.2443086836374,23.93494630083707
2,2023-09-13 21:33:00,177.16,176.935,177.18,176.9,362998,1694611980,,,,,,,,,,,109.78455708674267,31.2443086836374,23.93494630083707
3,2023-09-13 21:34:00,176.941,176.09,176.941,176.09,563130,1694612040,,,,,,,,,,,100.30416082479937,31.2443086836374,23.93494630083707
4,2023-09-13 21:35:00,175.91,175.75,176.1,175.67,620900,1694612100,,,,,,,,,,,89.01514548141691,31.384633853336105,23.93494630083707
5,2023-09-13 21:36:00,175.86,176.1,176.155,175.86,336597,1694612160,,,,,,,,,,,81.75020172872684,31.384633853336105,23.93494630083707
6,2023-09-13 21:37:00,176.165,176.0,176.242,175.956,391693,1694612220,1.0,,,,,,,,,,73.95386648159695,31.384633853336105,23.93494630083707
7,2023-09-13 21:38:00,175.96,175.803,176.11,175.803,300848,1694612280,,,,,,,,,,,65.32122066189768,31.384633853336105,23.93494630083707
8,2023-09-13 21:39:00,175.77,175.45,175.77,175.43,423588,1694612340,,,,,,,,,,,54.640507287286255,31.384633853336105,23.93494630083707
9,2023-09-13 21:40:00,175.54,175.68,175.748,175.445,369348,1694612400,,,,,,,,,,,47.08373965132347,31.04227414428405,23.93494630083707
10,2023-09-13 21:41:00,175.689,175.62,175.69,175.56,298606,1694612460,,,,,,,,,,,39.87478184672551,31.04227414428405,23.93494630083707
11,2023-09-13 21:42:00,175.457,175.89,175.9,175.457,299995,1694612520,,,,,,,,,,,35.779605925194744,31.04227414428405,23.93494630083707
12,2023-09-13 21:43:00,175.84,175.84,175.875,175.72,233602,1694612580,,,,,,,,,,,31.762180093155138,31.04227414428405,23.93494630083707
13,2023-09-13 21:44:00,175.7,175.735,175.735,175.42,406336,1694612640,,,,,,,,,,,27.355412200193996,31.04227414428405,23.93494630083707
14,2023-09-13 21:45:00,175.725,175.81,175.9,175.725,243074,1694612700,,,,,,,,,,,24.130544673274485,31.567831188274276,23.93494630083707
15,2023-09-13 21:46:00,175.81,175.565,175.81,175.565,192084,1694612760,,,,,,,,,,,19.25832766110956,31.567831188274276,23.93494630083707
16,2023-09-13 21:47:00,175.57,175.46,175.57,175.455,246788,1694612820,,,,,,,,,,,14.108433721635294,31.567831188274276,23.93494630083707
17,2023-09-13 21:48:00,175.22,175.65,175.65,175.045,592599,1694612880,,,,,,,,,,,12.325644736901978,31.567831188274276,23.93494630083707
18,2023-09-13 21:49:00,175.66,175.225,175.66,175.22,433756,1694612940,,,,,,,,,,,7.4926685730174825,31.567831188274276,23.93494630083707
19,2023-09-13 21:50:00,175.27,175.34,175.42,175.245,345767,1694613000,,,,,,,,,,,4.184740939979349,28.974433308560926,23.93494630083707
20,2023-09-13 21:51:00,175.35,175.02,175.405,175.02,398785,1694613060,,,,,,,,,,,-0.976895174705021,28.974433308560926,23.93494630083707
21,2023-09-13 21:52:00,174.96,174.76,174.96,174.76,679574,1694613120,,,,,,,,,,,-5.468911989386925,28.974433308560926,23.93494630083707
22,2023-09-13 21:53:00,174.808,174.715,174.83,174.715,356720,1694613180,,,,,,,,,,,-9.357651472445923,28.974433308560926,23.93494630083707
23,2023-09-13 21:54:00,174.665,174.85,174.86,174.665,338350,1694613240,,,,,,,,,,,-11.447616080281733,28.974433308560926,23.93494630083707
24,2023-09-13 21:55:00,174.85,175.14,175.14,174.85,399747,1694613300,,,,,,,,,,,-11.219302732677846,26.625120261173514,23.93494630083707
25,2023-09-13 21:56:00,175.085,175.1,175.12,175.03,280053,1694613360,,,,,,,,,,,-11.167118886457999,26.625120261173514,23.93494630083707
26,2023-09-13 21:57:00,175.14,175.745,175.87,175.14,519036,1694613420,,,,,,,,,,,-6.624427187261205,26.625120261173514,23.93494630083707
27,2023-09-13 21:58:00,175.65,175.75,175.75,175.599,226551,1694613480,,,,,,,,,,,-2.4333358422492353,26.625120261173514,23.93494630083707
28,2023-09-13 21:59:00,175.64,175.68,175.71,175.64,133236,1694613540,,,,,,,,,,,0.9244578488387845,26.625120261173514,23.93494630083707
29,2023-09-13 22:00:00,175.73,175.81,175.91,175.73,332680,1694613600,,,,,,,,,,,4.888186670273782,28.55837053168021,21.875810860439387
30,2023-09-13 22:01:00,175.842,175.618,175.842,175.618,185219,1694613660,,,,,,,,,,,7.1965940031519295,28.55837053168021,21.875810860439387
31,2023-09-13 22:02:00,175.59,175.745,175.78,175.59,172129,1694613720,,,,,,,,,,,10.188158636620841,28.55837053168021,21.875810860439387
32,2023-09-13 22:03:00,175.8,175.65,175.8,175.65,117925,1694613780,,,,,,,,,,,12.274420652500908,28.55837053168021,21.875810860439387
33,2023-09-13 22:04:00,175.62,175.48,175.62,175.48,167179,1694613840,,,,,,,,,,,13.038615182605241,28.55837053168021,21.875810860439387
34,2023-09-13 22:05:00,175.52,175.3,175.52,175.3,162263,1694613900,,,,,,,,,,,12.553015006249694,27.206900024516457,21.875810860439387
35,2023-09-13 22:06:00,175.225,175.161,175.24,175.135,224643,1694613960,,,,,,,,,,,11.230793923091952,27.206900024516457,21.875810860439387
36,2023-09-13 22:07:00,175.184,174.99,175.184,174.99,252360,1694614020,,,,,,,,,,,8.946464820561971,27.206900024516457,21.875810860439387
37,2023-09-13 22:08:00,175.03,174.885,175.03,174.86,232193,1694614080,,,,,,,,,,,6.255262866743379,27.206900024516457,21.875810860439387
38,2023-09-13 22:09:00,174.9,175.0,175.0,174.83,281505,1694614140,,,,,,,,,,,4.698598440503446,27.206900024516457,21.875810860439387
39,2023-09-13 22:10:00,175.11,174.95,175.11,174.95,219316,1694614200,,,,,,,,,,,3.0351280080681704,23.89148706719017,21.875810860439387
40,2023-09-13 22:11:00,174.929,174.948,175.07,174.929,200212,1694614260,,,,,,,,,,,1.6039899591485636,23.89148706719017,21.875810860439387
41,2023-09-13 22:12:00,175.01,174.878,175.01,174.86,206515,1694614320,,,,,,,,,,,-0.08036976273184848,23.89148706719017,21.875810860439387
42,2023-09-13 22:13:00,175.001,174.89,175.001,174.89,207006,1694614380,,,,,,,,,,,-1.4321793416830246,23.89148706719017,21.875810860439387
43,2023-09-13 22:14:00,174.97,174.95,174.97,174.893,157730,1694614440,,,,,,,,,,,-2.1605248435479183,23.89148706719017,21.875810860439387
44,2023-09-13 22:15:00,174.9,174.68,174.9,174.68,316348,1694614500,,,,,,,,,,,-4.573432630821287,19.312406928358527,21.875810860439387
45,2023-09-13 22:16:00,174.625,174.35,174.625,174.35,420040,1694614560,,,,,,,,,,,-6.754484187473359,19.312406928358527,21.875810860439387
46,2023-09-13 22:17:00,174.42,174.295,174.445,174.295,359666,1694614620,,,,,,,,,,,-8.624402502657063,19.312406928358527,21.875810860439387
47,2023-09-13 22:18:00,174.33,174.26,174.37,174.26,302928,1694614680,,,,,,,,,,,-10.214978446094179,19.312406928358527,21.875810860439387
48,2023-09-13 22:19:00,174.16,174.11,174.27,174.11,314870,1694614740,,,,,,,,,,,-11.555146919283416,19.312406928358527,21.875810860439387
49,2023-09-13 22:20:00,174.125,174.355,174.37,174.125,253260,1694614800,,,,,,,,,,,-10.475062089174422,16.404476223052825,21.875810860439387
50,2023-09-13 22:21:00,174.36,174.41,174.41,174.35,237540,1694614860,,,,,,,,,,,-8.943542304931228,16.404476223052825,21.875810860439387
51,2023-09-13 22:22:00,174.444,174.4,174.444,174.38,257240,1694614920,,,,,,,,,,,-7.42519986700043,16.404476223052825,21.875810860439387
52,2023-09-13 22:23:00,174.45,174.475,174.475,174.423,349142,1694614980,,,,,,,,,,,-4.900912035241049,16.404476223052825,21.875810860439387
53,2023-09-13 22:24:00,174.35,174.65,174.65,174.35,371422,1694615040,,,,,,,,,,,-0.7320468779368596,16.404476223052825,21.875810860439387
