,dt,open,close,high,low,vol
0,2024-02-29 22:31:00,181.27,182.17,182.17,180.29,1980042
1,2024-02-29 22:32:00,182.35,182.135,182.52,182.135,419844
2,2024-02-29 22:33:00,182.08,182.15,182.2,182.059,286048
3,2024-02-29 22:34:00,182.135,182.04,182.165,182.04,174009
4,2024-02-29 22:35:00,182.15,182.09,182.27,182.09,275268
5,2024-02-29 22:36:00,182.15,182.3,182.3,182.109,207797
6,2024-02-29 22:37:00,182.279,182.09,182.35,182.07,211684
7,2024-02-29 22:38:00,182.2,181.96,182.2,181.96,208831
8,2024-02-29 22:39:00,181.882,181.665,181.882,181.665,251532
9,2024-02-29 22:40:00,181.607,181.51,181.65,181.51,168738
10,2024-02-29 22:41:00,181.64,181.385,181.67,181.38,239269
11,2024-02-29 22:42:00,181.35,181.368,181.368,181.214,380256
12,2024-02-29 22:43:00,181.43,181.47,181.48,181.368,243258
13,2024-02-29 22:44:00,181.526,181.55,181.645,181.51,240177
14,2024-02-29 22:45:00,181.568,181.65,181.65,181.435,226378
15,2024-02-29 22:46:00,181.783,181.61,181.783,181.61,347349
16,2024-02-29 22:47:00,181.66,181.48,181.67,181.48,162978
17,2024-02-29 22:48:00,181.52,181.39,181.52,181.39,130130
18,2024-02-29 22:49:00,181.457,181.53,181.61,181.442,169634
19,2024-02-29 22:50:00,181.52,181.57,181.575,181.515,152337
20,2024-02-29 22:51:00,181.61,181.575,181.61,181.57,112890
21,2024-02-29 22:52:00,181.682,181.68,181.7,181.68,128339
22,2024-02-29 22:53:00,181.66,181.67,181.67,181.59,124073
23,2024-02-29 22:54:00,181.68,181.58,181.68,181.58,155800
24,2024-02-29 22:55:00,181.61,181.59,181.62,181.56,101891
25,2024-02-29 22:56:00,181.75,181.83,181.83,181.75,187436
26,2024-02-29 22:57:00,181.95,181.815,181.95,181.8,185959
27,2024-02-29 22:58:00,181.77,181.669,181.77,181.63,144882
28,2024-02-29 22:59:00,181.649,181.545,181.658,181.53,161944
29,2024-02-29 23:00:00,181.52,181.5,181.52,181.44,196552
30,2024-02-29 23:01:00,181.53,181.565,181.63,181.53,177504
31,2024-02-29 23:02:00,181.57,181.635,181.64,181.53,145048
32,2024-02-29 23:03:00,181.6,181.92,181.92,181.6,198630
33,2024-02-29 23:04:00,181.95,182.055,182.066,181.89,253605
34,2024-02-29 23:05:00,182.06,181.898,182.06,181.875,171868
35,2024-02-29 23:06:00,182.0,181.87,182.06,181.87,125196
36,2024-02-29 23:07:00,181.871,181.81,181.895,181.81,143480
37,2024-02-29 23:08:00,181.825,181.75,181.825,181.71,139620
38,2024-02-29 23:09:00,181.72,181.63,181.72,181.62,142965
39,2024-02-29 23:10:00,181.64,181.66,181.66,181.6,125823
40,2024-02-29 23:11:00,181.605,181.39,181.605,181.39,264236
41,2024-02-29 23:12:00,181.38,181.453,181.453,181.31,205193
42,2024-02-29 23:13:00,181.52,181.475,181.52,181.46,146249
43,2024-02-29 23:14:00,181.455,181.355,181.455,181.35,160200
44,2024-02-29 23:15:00,181.37,181.44,181.485,181.325,210857
45,2024-02-29 23:16:00,181.37,181.46,181.538,181.37,194957
46,2024-02-29 23:17:00,181.45,181.465,181.465,181.43,140678
47,2024-02-29 23:18:00,181.46,181.496,181.496,181.415,140949
48,2024-02-29 23:19:00,181.51,181.49,181.56,181.49,130710
49,2024-02-29 23:20:00,181.486,181.505,181.505,181.41,110793
50,2024-02-29 23:21:00,181.54,181.51,181.729,181.51,195229
51,2024-02-29 23:22:00,181.511,181.56,181.577,181.49,157420
52,2024-02-29 23:23:00,181.662,181.75,181.775,181.662,150512
53,2024-02-29 23:24:00,181.71,181.61,181.71,181.61,117540
54,2024-02-29 23:25:00,181.67,181.56,181.67,181.56,120770
55,2024-02-29 23:26:00,181.5,181.665,181.665,181.485,184437
56,2024-02-29 23:27:00,181.645,181.59,181.695,181.59,113231
57,2024-02-29 23:28:00,181.58,181.685,181.685,181.58,94614
58,2024-02-29 23:29:00,181.73,181.56,181.73,181.56,115793
59,2024-02-29 23:30:00,181.555,181.62,181.62,181.55,131458
60,2024-02-29 23:31:00,181.62,181.61,181.62,181.545,147075
61,2024-02-29 23:32:00,181.56,181.61,181.61,181.505,121145
62,2024-02-29 23:33:00,181.59,181.455,181.59,181.455,100424
63,2024-02-29 23:34:00,181.58,181.48,181.58,181.45,94643
64,2024-02-29 23:35:00,181.54,181.695,181.695,181.54,117517
65,2024-02-29 23:36:00,181.625,181.694,181.694,181.625,98531
