,dt,open,close,high,low,vol
0,2024-02-01 22:31:00,183.985,184.285,186.079,183.98,2862485
1,2024-02-01 22:32:00,184.25,184.205,184.31,184.14,360651
2,2024-02-01 22:33:00,184.24,184.475,184.81,184.24,334449
3,2024-02-01 22:34:00,184.57,184.97,184.97,184.5,296957
4,2024-02-01 22:35:00,185.02,185.024,185.16,184.82,302949
5,2024-02-01 22:36:00,185.04,185.217,185.22,185.04,232286
6,2024-02-01 22:37:00,184.98,184.96,185.12,184.84,232035
7,2024-02-01 22:38:00,184.844,185.06,185.15,184.844,215821
8,2024-02-01 22:39:00,185.04,184.94,185.17,184.902,190272
9,2024-02-01 22:40:00,185.1,185.16,185.305,185.1,237581
10,2024-02-01 22:41:00,185.08,185.33,185.33,184.995,198243
11,2024-02-01 22:42:00,185.21,185.34,185.34,185.2,201451
12,2024-02-01 22:43:00,185.42,185.48,185.61,185.42,275025
13,2024-02-01 22:44:00,185.51,185.57,185.57,185.465,160296
14,2024-02-01 22:45:00,185.6,185.22,185.6,185.22,167008
15,2024-02-01 22:46:00,184.89,184.9,184.9,184.766,344381
16,2024-02-01 22:47:00,185.09,185.045,185.12,184.935,133182
17,2024-02-01 22:48:00,184.84,184.971,184.985,184.825,165409
18,2024-02-01 22:49:00,184.915,184.79,184.915,184.75,137312
19,2024-02-01 22:50:00,184.77,184.78,184.9,184.77,112879
20,2024-02-01 22:51:00,184.8,184.71,184.875,184.71,159597
21,2024-02-01 22:52:00,184.715,184.9,184.92,184.715,118119
22,2024-02-01 22:53:00,184.92,184.99,185.0,184.815,109540
23,2024-02-01 22:54:00,184.984,185.02,185.121,184.984,120765
24,2024-02-01 22:55:00,185.02,185.03,185.15,185.02,120476
25,2024-02-01 22:56:00,185.05,185.07,185.11,184.96,125967
26,2024-02-01 22:57:00,185.055,185.042,185.13,185.038,140777
27,2024-02-01 22:58:00,185.12,185.06,185.12,185.04,123197
28,2024-02-01 22:59:00,185.066,185.23,185.24,185.066,116817
29,2024-02-01 23:00:00,185.288,185.418,185.418,185.27,174984
30,2024-02-01 23:01:00,185.09,185.105,185.234,184.977,232843
31,2024-02-01 23:02:00,185.245,185.24,185.405,185.22,132041
32,2024-02-01 23:03:00,185.375,185.38,185.38,185.25,116257
33,2024-02-01 23:04:00,185.35,185.58,185.58,185.35,144175
34,2024-02-01 23:05:00,185.618,185.812,185.84,185.618,175573
35,2024-02-01 23:06:00,185.74,185.805,185.875,185.74,152581
36,2024-02-01 23:07:00,185.83,185.77,185.85,185.77,120324
37,2024-02-01 23:08:00,185.85,185.82,185.96,185.82,151621
38,2024-02-01 23:09:00,185.93,185.76,185.93,185.76,132185
39,2024-02-01 23:10:00,185.78,185.9,185.915,185.78,119299
40,2024-02-01 23:11:00,185.84,185.66,185.84,185.66,109395
41,2024-02-01 23:12:00,185.69,185.74,185.74,185.66,169680
42,2024-02-01 23:13:00,185.798,185.665,185.798,185.665,93777
43,2024-02-01 23:14:00,185.665,185.68,185.7,185.665,82915
44,2024-02-01 23:15:00,185.66,185.75,185.75,185.66,114696
45,2024-02-01 23:16:00,185.816,185.955,185.955,185.816,104896
46,2024-02-01 23:17:00,185.98,185.91,185.98,185.9,149357
47,2024-02-01 23:18:00,185.85,185.778,185.85,185.778,232994
48,2024-02-01 23:19:00,185.83,185.69,185.83,185.69,119034
