,dt,open,close,high,low,vol
0,2024-03-08 22:31:00,169.0,169.1,170.453,168.98,2522535
1,2024-03-08 22:32:00,169.22,169.415,169.445,169.22,403845
2,2024-03-08 22:33:00,169.42,169.25,169.42,169.25,226951
3,2024-03-08 22:34:00,169.39,169.43,169.43,169.27,179220
4,2024-03-08 22:35:00,169.51,169.44,169.51,169.39,282313
5,2024-03-08 22:36:00,169.5,169.415,169.52,169.415,262308
6,2024-03-08 22:37:00,169.495,169.518,169.54,169.43,227425
7,2024-03-08 22:38:00,169.67,169.63,169.67,169.49,304463
8,2024-03-08 22:39:00,169.62,169.79,169.79,169.62,209066
9,2024-03-08 22:40:00,169.814,169.71,169.814,169.69,225772
10,2024-03-08 22:41:00,169.74,169.63,169.74,169.625,228018
11,2024-03-08 22:42:00,169.61,169.57,169.61,169.5,203384
12,2024-03-08 22:43:00,169.59,169.695,169.695,169.54,169885
13,2024-03-08 22:44:00,169.74,169.765,169.79,169.74,162122
14,2024-03-08 22:45:00,169.705,169.66,169.705,169.61,157455
15,2024-03-08 22:46:00,169.771,169.925,169.925,169.765,150745
16,2024-03-08 22:47:00,169.98,169.74,169.98,169.74,424882
17,2024-03-08 22:48:00,169.775,169.79,169.85,169.775,117381
18,2024-03-08 22:49:00,169.8,169.93,169.93,169.8,156644
19,2024-03-08 22:50:00,169.855,169.951,169.96,169.81,183982
20,2024-03-08 22:51:00,170.055,170.079,170.079,170.03,238917
21,2024-03-08 22:52:00,170.143,170.17,170.176,170.115,209305
22,2024-03-08 22:53:00,170.205,170.365,170.365,170.205,211629
23,2024-03-08 22:54:00,170.385,170.473,170.473,170.29,303957
24,2024-03-08 22:55:00,170.49,170.655,170.655,170.49,372360
25,2024-03-08 22:56:00,170.77,170.78,170.78,170.672,605923
26,2024-03-08 22:57:00,170.815,170.83,170.83,170.72,343101
27,2024-03-08 22:58:00,170.79,170.786,170.81,170.71,279272
28,2024-03-08 22:59:00,170.8,170.708,170.81,170.708,139272
29,2024-03-08 23:00:00,170.736,170.735,170.736,170.67,184760
30,2024-03-08 23:01:00,170.668,170.88,170.88,170.668,262602
31,2024-03-08 23:02:00,170.825,170.89,170.929,170.79,178211
32,2024-03-08 23:03:00,170.884,170.9,170.93,170.8,183035
33,2024-03-08 23:04:00,170.93,171.054,171.054,170.915,337732
34,2024-03-08 23:05:00,171.054,171.175,171.18,171.054,289751
35,2024-03-08 23:06:00,171.24,171.325,171.34,171.24,326210
36,2024-03-08 23:07:00,171.36,171.47,171.5,171.35,364600
37,2024-03-08 23:08:00,171.57,171.54,171.58,171.491,343937
38,2024-03-08 23:09:00,171.5,171.31,171.52,171.31,291415
39,2024-03-08 23:10:00,171.3,171.145,171.335,171.145,211644
40,2024-03-08 23:11:00,171.19,171.0,171.19,171.0,198440
41,2024-03-08 23:12:00,171.0,171.156,171.156,170.98,220441
