,dt,open,close,high,low,vol
0,2023-10-16 21:31:00,450.55,450.62,452.76,447.22,1390446
1,2023-10-16 21:32:00,451.98,452.89,452.89,451.86,268307
2,2023-10-16 21:33:00,452.68,452.18,452.85,452.1,243150
3,2023-10-16 21:34:00,452.67,454.32,454.32,452.67,205118
4,2023-10-16 21:35:00,454.11,454.35,454.47,453.92,186107
5,2023-10-16 21:36:00,454.42,455.92,455.92,454.42,243180
6,2023-10-16 21:37:00,456.57,456.83,457.19,456.57,313656
7,2023-10-16 21:38:00,457.03,458.0,458.22,457.03,338289
8,2023-10-16 21:39:00,457.35,457.17,457.43,456.96,210977
9,2023-10-16 21:40:00,457.38,456.92,457.42,456.92,150434
10,2023-10-16 21:41:00,456.93,457.55,457.79,456.93,181503
11,2023-10-16 21:42:00,457.45,458.12,458.44,457.45,233034
12,2023-10-16 21:43:00,458.19,457.18,458.19,457.1,202811
13,2023-10-16 21:44:00,457.59,457.18,457.97,457.03,282081
14,2023-10-16 21:45:00,456.67,455.9,456.67,455.9,250696
15,2023-10-16 21:46:00,455.91,455.88,456.06,455.47,204420
16,2023-10-16 21:47:00,455.84,455.28,455.96,455.28,142321
17,2023-10-16 21:48:00,455.07,455.18,455.26,455.01,196295
18,2023-10-16 21:49:00,455.12,453.43,455.12,453.26,305172
19,2023-10-16 21:50:00,453.03,452.77,453.28,452.48,242674
20,2023-10-16 21:51:00,452.94,453.31,453.48,452.9,180987
21,2023-10-16 21:52:00,453.35,453.36,453.46,453.16,162444
22,2023-10-16 21:53:00,453.06,453.44,453.52,452.81,135838
23,2023-10-16 21:54:00,453.52,451.84,453.52,451.77,204279
24,2023-10-16 21:55:00,452.2,451.99,452.79,451.79,201107
25,2023-10-16 21:56:00,451.87,452.52,452.56,451.87,152067
26,2023-10-16 21:57:00,451.99,452.83,452.83,451.99,128742
27,2023-10-16 21:58:00,452.72,453.25,453.25,452.37,119864
28,2023-10-16 21:59:00,453.25,453.82,453.93,453.25,141808
29,2023-10-16 22:00:00,453.82,455.0,455.0,453.82,209331
30,2023-10-16 22:01:00,455.61,456.25,456.25,455.61,286316
31,2023-10-16 22:02:00,456.22,455.37,456.22,455.13,223832
32,2023-10-16 22:03:00,455.13,455.64,455.76,455.13,133603
33,2023-10-16 22:04:00,455.92,455.53,455.92,455.35,112953
34,2023-10-16 22:05:00,455.61,455.55,455.61,455.41,85802
35,2023-10-16 22:06:00,456.01,456.78,456.78,456.01,198618
36,2023-10-16 22:07:00,456.71,456.75,456.87,456.39,202008
37,2023-10-16 22:08:00,456.95,456.33,456.95,456.33,102776
38,2023-10-16 22:09:00,456.04,456.11,456.63,456.04,94523
39,2023-10-16 22:10:00,456.23,457.38,457.38,456.23,157590
40,2023-10-16 22:11:00,457.64,457.99,457.99,457.64,192426
41,2023-10-16 22:12:00,458.09,458.1,458.19,457.75,203453
42,2023-10-16 22:13:00,458.26,458.59,458.96,458.26,263284
43,2023-10-16 22:14:00,458.34,457.32,458.36,457.32,160932
44,2023-10-16 22:15:00,456.98,457.85,457.85,456.98,160694
