,dt,open,close,high,low,vol
0,2023-10-19 21:31:00,428.03,428.49,429.48,418.92,1813405
1,2023-10-19 21:32:00,427.86,425.45,427.86,425.18,410729
2,2023-10-19 21:33:00,424.62,426.88,426.88,424.62,323628
3,2023-10-19 21:34:00,426.49,424.4,426.67,424.4,210892
4,2023-10-19 21:35:00,423.86,423.71,424.35,423.71,254722
5,2023-10-19 21:36:00,423.88,423.99,424.27,423.67,257668
6,2023-10-19 21:37:00,423.62,424.07,424.56,423.62,283281
7,2023-10-19 21:38:00,423.32,423.02,423.33,422.43,309854
8,2023-10-19 21:39:00,422.86,423.17,423.52,422.86,287485
9,2023-10-19 21:40:00,423.32,424.06,424.06,423.29,273604
10,2023-10-19 21:41:00,423.93,424.2,424.2,423.78,228359
11,2023-10-19 21:42:00,423.94,423.84,423.97,423.78,181312
12,2023-10-19 21:43:00,423.94,424.52,424.52,423.54,317610
13,2023-10-19 21:44:00,424.23,425.75,425.75,424.23,247111
14,2023-10-19 21:45:00,425.73,425.37,425.73,424.85,188612
15,2023-10-19 21:46:00,425.99,425.84,425.99,425.35,225373
16,2023-10-19 21:47:00,425.95,425.99,426.21,425.95,188337
17,2023-10-19 21:48:00,425.88,425.68,426.25,425.68,309873
18,2023-10-19 21:49:00,425.5,424.72,425.5,424.56,197333
19,2023-10-19 21:50:00,424.96,425.6,425.92,424.96,137161
20,2023-10-19 21:51:00,425.8,426.96,427.03,425.8,289660
21,2023-10-19 21:52:00,426.82,427.01,427.35,426.82,213378
22,2023-10-19 21:53:00,426.91,428.6,428.6,426.91,284793
23,2023-10-19 21:54:00,429.16,429.7,429.95,429.16,523060
24,2023-10-19 21:55:00,429.42,428.78,429.42,428.78,230041
25,2023-10-19 21:56:00,429.08,428.64,429.08,428.64,266734
26,2023-10-19 21:57:00,427.78,429.38,429.38,427.72,463202
27,2023-10-19 21:58:00,428.62,428.08,428.62,428.02,181888
28,2023-10-19 21:59:00,428.24,427.18,428.24,426.83,250568
29,2023-10-19 22:00:00,427.21,427.35,427.44,427.19,137546
30,2023-10-19 22:01:00,427.04,426.6,427.04,426.46,169673
31,2023-10-19 22:02:00,426.74,425.89,427.1,425.89,240335
32,2023-10-19 22:03:00,425.99,425.88,426.07,425.54,164774
33,2023-10-19 22:04:00,426.41,426.19,426.45,425.58,146274
34,2023-10-19 22:05:00,426.29,425.98,426.89,425.98,110390
35,2023-10-19 22:06:00,426.09,426.83,426.83,426.05,122510
36,2023-10-19 22:07:00,426.63,427.74,427.74,426.63,159509
37,2023-10-19 22:08:00,427.84,427.55,428.14,427.43,198505
38,2023-10-19 22:09:00,427.75,427.96,428.1,427.75,142183
39,2023-10-19 22:10:00,427.99,428.32,428.37,427.91,147906
40,2023-10-19 22:11:00,428.41,430.42,430.42,428.41,393290
41,2023-10-19 22:12:00,430.62,431.12,431.38,430.62,452528
42,2023-10-19 22:13:00,431.24,431.89,431.89,431.24,337404
43,2023-10-19 22:14:00,431.98,431.75,432.64,431.75,359492
44,2023-10-19 22:15:00,431.5,431.0,431.5,430.87,204757
45,2023-10-19 22:16:00,430.74,430.96,431.1,430.61,157903
46,2023-10-19 22:17:00,430.76,430.18,430.76,430.14,144133
47,2023-10-19 22:18:00,430.33,429.45,430.33,429.45,142323
48,2023-10-19 22:19:00,429.63,429.99,429.99,429.38,107885
49,2023-10-19 22:20:00,429.96,429.68,429.96,429.34,128157
