,dt,open,close,high,low,vol
0,2023-10-02 21:31:00,440.22,439.43,442.42,437.52,1549460
1,2023-10-02 21:32:00,439.91,439.43,439.91,439.02,247682
2,2023-10-02 21:33:00,439.32,441.31,441.31,439.32,333825
3,2023-10-02 21:34:00,441.92,443.63,443.63,441.92,516926
4,2023-10-02 21:35:00,443.9,442.95,443.9,442.66,357096
5,2023-10-02 21:36:00,442.7,443.95,443.95,442.7,307860
6,2023-10-02 21:37:00,443.99,443.99,443.99,443.62,289758
7,2023-10-02 21:38:00,443.35,443.66,444.01,443.34,249208
8,2023-10-02 21:39:00,443.85,445.05,445.05,443.85,373763
9,2023-10-02 21:40:00,445.5,446.58,446.58,445.5,387660
10,2023-10-02 21:41:00,446.52,445.62,446.61,445.62,338555
11,2023-10-02 21:42:00,445.73,445.24,445.73,445.24,202199
12,2023-10-02 21:43:00,445.21,445.43,445.53,445.12,209919
13,2023-10-02 21:44:00,445.64,445.46,445.69,444.92,169612
14,2023-10-02 21:45:00,445.64,445.5,445.66,445.5,146159
15,2023-10-02 21:46:00,445.34,444.89,445.34,444.14,220877
16,2023-10-02 21:47:00,444.39,444.17,444.54,444.17,148792
17,2023-10-02 21:48:00,444.07,444.19,444.48,443.96,190383
18,2023-10-02 21:49:00,444.62,444.75,445.06,444.62,187191
19,2023-10-02 21:50:00,444.75,444.65,444.82,444.64,69477
20,2023-10-02 21:51:00,444.68,445.06,445.21,444.37,141572
21,2023-10-02 21:52:00,445.02,444.33,445.02,444.33,109919
22,2023-10-02 21:53:00,444.13,444.29,444.71,444.13,130536
23,2023-10-02 21:54:00,444.11,444.66,445.07,444.11,167518
24,2023-10-02 21:55:00,444.94,445.02,445.6,444.94,162584
25,2023-10-02 21:56:00,445.34,445.92,446.17,445.34,241318
26,2023-10-02 21:57:00,445.98,445.88,445.98,445.7,109728
27,2023-10-02 21:58:00,445.75,446.41,446.41,445.75,184926
28,2023-10-02 21:59:00,446.32,445.9,446.39,445.9,199600
29,2023-10-02 22:00:00,445.68,445.62,446.03,445.62,106448
30,2023-10-02 22:01:00,445.58,446.94,447.67,445.58,546685
31,2023-10-02 22:02:00,446.43,446.75,446.91,446.43,228519
32,2023-10-02 22:03:00,446.79,447.64,447.67,446.79,261059
33,2023-10-02 22:04:00,447.42,447.7,447.85,447.42,205912
34,2023-10-02 22:05:00,447.74,448.24,448.36,447.74,351816
35,2023-10-02 22:06:00,448.7,447.97,448.7,447.83,229640
36,2023-10-02 22:07:00,447.93,447.3,448.0,447.3,198468
37,2023-10-02 22:08:00,446.67,447.94,447.94,446.67,194011
38,2023-10-02 22:09:00,448.03,448.5,449.02,448.03,334082
39,2023-10-02 22:10:00,448.69,448.31,448.92,448.31,190303
40,2023-10-02 22:11:00,448.43,447.6,448.43,447.45,196268
41,2023-10-02 22:12:00,447.83,448.44,448.44,447.83,154866
42,2023-10-02 22:13:00,448.64,448.4,448.73,448.4,184172
43,2023-10-02 22:14:00,448.33,448.02,448.42,448.02,118329
44,2023-10-02 22:15:00,448.12,447.63,448.12,447.63,125785
45,2023-10-02 22:16:00,447.62,448.53,448.67,447.62,164183
46,2023-10-02 22:17:00,448.69,448.43,448.69,448.43,109043
47,2023-10-02 22:18:00,448.57,448.62,448.91,448.57,115926
48,2023-10-02 22:19:00,449.0,450.15,450.15,449.0,467442
49,2023-10-02 22:20:00,449.82,449.61,449.82,449.15,210038
50,2023-10-02 22:21:00,449.86,449.07,449.86,449.04,180658
51,2023-10-02 22:22:00,448.92,448.53,449.04,448.53,145628
52,2023-10-02 22:23:00,448.54,448.04,448.54,447.94,179847
53,2023-10-02 22:24:00,448.27,448.77,448.77,448.15,169539
54,2023-10-02 22:25:00,448.81,448.38,448.81,448.02,230034
55,2023-10-02 22:26:00,448.47,447.76,448.47,447.64,163018
56,2023-10-02 22:27:00,447.93,447.71,447.93,447.3,174049
57,2023-10-02 22:28:00,447.85,447.86,448.07,447.43,91573
58,2023-10-02 22:29:00,447.46,447.77,448.06,447.46,129105
59,2023-10-02 22:30:00,447.81,446.25,447.81,446.25,220545
60,2023-10-02 22:31:00,446.02,446.03,446.42,446.02,206703
61,2023-10-02 22:32:00,446.04,446.31,446.31,445.68,203998
62,2023-10-02 22:33:00,446.56,447.4,447.61,446.56,234591
63,2023-10-02 22:34:00,447.73,447.34,447.73,447.15,112727
64,2023-10-02 22:35:00,447.4,447.57,447.67,447.29,91261
65,2023-10-02 22:36:00,447.87,447.26,447.87,447.17,90312
66,2023-10-02 22:37:00,447.62,447.79,447.79,447.37,95459
67,2023-10-02 22:38:00,447.92,447.47,447.92,447.26,108801
68,2023-10-02 22:39:00,447.37,446.68,447.37,446.68,92553
69,2023-10-02 22:40:00,446.94,447.36,447.36,446.89,93459
70,2023-10-02 22:41:00,447.38,447.62,447.81,447.38,112339
71,2023-10-02 22:42:00,447.33,447.41,447.46,447.32,64665
72,2023-10-02 22:43:00,447.08,446.82,447.22,446.7,83922
73,2023-10-02 22:44:00,446.77,447.17,447.17,446.66,79686
74,2023-10-02 22:45:00,447.38,447.08,447.44,447.08,83352
75,2023-10-02 22:46:00,447.55,447.9,448.0,447.55,189978
76,2023-10-02 22:47:00,447.97,447.9,448.03,447.63,104971
77,2023-10-02 22:48:00,447.88,448.62,448.73,447.88,228160
78,2023-10-02 22:49:00,449.01,448.73,449.39,448.73,213997
79,2023-10-02 22:50:00,448.81,449.18,449.18,448.81,139528
80,2023-10-02 22:51:00,449.33,449.62,449.72,449.33,167380
81,2023-10-02 22:52:00,449.61,449.69,449.8,449.51,210368
82,2023-10-02 22:53:00,449.58,449.87,449.87,449.54,143592
83,2023-10-02 22:54:00,449.58,448.95,449.58,448.93,163768
84,2023-10-02 22:55:00,448.76,448.92,448.95,448.76,62364
85,2023-10-02 22:56:00,449.16,448.94,449.16,448.94,54140
86,2023-10-02 22:57:00,448.92,448.69,448.92,448.69,80564
87,2023-10-02 22:58:00,448.77,448.21,448.77,448.21,101936
88,2023-10-02 22:59:00,448.09,448.28,448.28,448.04,79336
